decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax
1160,12849.2444443932,1,60,1,86,2,1,26.5049348545637,40.8200425271668,0.940902021772939,0.0265049348545637,12,1,10,1,1,1,-669.344441908411,0.1540311,13
1161,12859.3333332819,1,61,1,86,2,1,26.5076274232644,40.8110064932764,0.941679626749611,0.0265076274232644,11,1,9,1,1,1,-606.409215418454,0.2060255,13
1162,12869.4222221707,1,61,1,85,2,0,26.5362438325044,40.8418913815822,0.942457231726283,0.0265362438325044,10,1,8,1,0,1,-561.930296812741,0.002,13
1163,12876.1333332817,1,67,1,87,6,1,26.5534857921444,40.855271338281,0.943234836702955,0.0265534857921444,31,2,20,1,1,3,-1509.56710419147,0.102558,13
1164,12879.5111110594,1,59,1,87,2,1,26.534444465162,40.8747508489076,0.94332298136646,0.026534444465162,15,2,11,1,1,2,-776.974793405321,0.0840047,13
1165,12889.5999999481,1,58,1,86,3,0,26.537015259016,40.9274922836662,0.944142746314973,0.026537015259016,13,1,10,1,0,1,-715.920364826107,0.0039975,13
1166,12899.6888888369,1,58,1,86,3,0,26.5531684998607,40.9391826549734,0.944918541505043,0.0265531684998607,12,1,9,1,0,1,-652.988840204788,0.0060026,13
1167,12909.7777777256,1,59,1,88,3,1,26.5519342849799,40.9240822007029,0.945694336695112,0.0265519342849799,17,1,11,1,1,1,-840.279518242167,0.124031,13
1168,12919.8666666144,1,58,1,82,3,1,26.5628437841969,40.9277180579606,0.945003872966693,0.0265628437841969,16,1,10,1,1,1,-776.138647170226,0.217557,14
1169,12926.3999999476,1,65,1,85,5,2,26.5650249555939,40.9179230543122,0.94577846630519,0.0265650249555939,34,2,22,1,2,3,-1680.80088268063,0.1105956,13
1170,12936.4888888363,1,64,1,84,6,1,26.5499257902998,40.9058325991444,0.943585780525502,0.0265499257902998,32,2,21,1,1,2,-1596.58599714554,0.0865167,13
1171,12939.9999999474,1,58,1,84,3,0,26.5221459564427,40.9115627470836,0.945131375579598,0.0265221459564427,10,1,7,1,0,1,-525.063250927276,0.0050046,14
1172,12946.5777777251,1,62,1,84,6,0,26.5232553930019,40.9001205191904,0.945173745173745,0.0265232553930019,28,1,18,1,0,2,-1401.52294905714,0.0050003,13
1173,12950.0888888361,1,57,1,84,3,0,26.5169508394408,40.8772721616219,0.945945945945946,0.0265169508394408,9,1,6,1,0,1,-461.428006528314,0.0035199,14
1174,12956.6666666138,1,57,1,84,5,1,26.5142245918583,40.8599683719422,0.946718146718147,0.0265142245918583,30,3,18,1,1,4,-1432.85798340705,0.0775549,14
1175,12960.1777777249,1,54,1,87,2,0,26.4766767746005,40.8373173223556,0.946800308404009,0.0264766767746005,8,1,5,1,0,1,-397.47648946446,0.0040189,14
1176,12970.2666666136,1,57,1,89,2,2,26.4740774102517,40.8202304695412,0.94757131842714,0.0264740774102517,18,2,11,1,2,2,-819.999352462483,0.1685444,13
1177,12980.3555555024,1,57,1,88,3,1,26.4616866396267,40.8121554633005,0.948382126348228,0.0264616866396267,17,1,11,1,1,2,-829.914603540394,0.1266151,13
1178,12990.4444443911,1,59,1,85,3,2,26.4635641392059,40.8020043455393,0.948421862971517,0.0264635641392059,21,2,14,1,2,3,-1026.75002521682,0.0655261,13
1179,12996.8888888355,1,61,1,84,5,1,26.4484085398221,40.789643688118,0.947732513451191,0.0264484085398221,29,2,19,1,1,2,-1439.35989618077,0.0585248,13
1180,13017.0222221685,1,61,1,83,5,2,26.4771338757265,40.8449433654582,0.947732513451191,0.0264771338757265,32,2,21,1,2,3,-1585.87747837966,0.047001,13
1181,13020.6222221685,1,58,1,84,3,2,26.4597398077428,40.8290817341598,0.947732513451191,0.0264597398077428,22,1,18,1,2,2,-1213.76943131484,0.0629984,13
1182,13030.7111110572,1,59,1,85,4,1,26.4708933581265,40.8332711855882,0.947004608294931,0.0264708933581265,21,1,17,1,1,1,-1166.4005311058,0.0725796,13
1183,13040.7999999459,1,59,1,85,3,1,26.4977105906401,40.8986402594663,0.947772657450077,0.0264977105906401,18,1,15,1,1,1,-1016.0341249762,0.0765875,13
1184,13060.933333279,1,60,1,85,4,1,26.5285100975671,40.9331309650243,0.947812739831159,0.0265285100975671,24,1,18,1,1,1,-1266.34957704167,0.0835396,13
1185,13071.0222221677,1,61,1,86,4,1,26.5364636158868,40.9323751615759,0.947126436781609,0.0265364636158868,25,1,18,1,1,1,-1312.75493355273,0.0705177,13
1186,13077.3333332787,1,63,1,89,4,1,26.5318701091009,40.9122875124076,0.947166921898928,0.0265318701091009,25,1,15,1,1,1,-1182.10403936823,0.1054808,13
1187,13091.1555555008,1,61,1,89,4,1,26.5392971166917,40.9107576491962,0.947932618683001,0.0265392971166917,25,2,17,1,1,4,-1254.20747968051,0.0825074,13
1188,13101.2444443895,1,61,1,85,5,0,26.5221568298321,40.8953004319323,0.947932618683001,0.0265221568298321,24,1,16,1,0,1,-1227.18182213959,0.0059698,13
1189,13117.5555555004,1,62,1,87,4,1,26.541622126888,40.9123562694643,0.947972456006121,0.026541622126888,26,2,15,1,1,5,-1219.95876572283,0.0730009,13
1190,13137.6888888334,1,63,1,87,4,1,26.5518603201375,40.9390969652525,0.948776758409786,0.0265518603201375,30,2,18,1,1,5,-1432.86072299281,0.1035772,13
1191,13141.4666666111,1,59,1,86,4,0,26.5269102711195,40.9115567580664,0.945925361766946,0.0265269102711195,20,2,14,1,0,5,-1048.85323000618,0.0039724,13
1192,13147.7777777222,1,63,1,87,5,1,26.5051520942539,40.925670994455,0.947448591012947,0.0265051520942539,31,2,21,1,1,3,-1575.77067822062,0.0645517,12
1193,13151.5555554999,1,58,1,87,4,1,26.4780064426099,40.8946029423597,0.947528517110266,0.0264780064426099,24,1,16,1,1,1,-1210.67044680207,0.0851009,12
1194,13181.7333332772,1,59,1,88,4,1,26.5165533147614,40.9411774698291,0.94828897338403,0.0265165533147614,29,2,18,1,1,3,-1408.98756359778,0.067506,13
1195,13191.822222166,1,59,1,86,4,0,26.5113061187508,40.9806724744066,0.947568389057751,0.0265113061187508,23,1,14,1,0,1,-1125.00242116403,0.0040007,12
1196,13198.0444443881,1,59,1,86,4,1,26.5118865964657,40.9685924714891,0.948328267477204,0.0265118865964657,26,2,17,1,1,2,-1292.07949415497,0.0695828,13
1197,13201.9111110547,1,56,1,86,4,1,26.4892217950442,40.9443616455656,0.949848024316109,0.0264892217950442,26,1,17,1,1,2,-1288.75967283134,0.0669951,13
1198,13208.1333332768,1,58,1,85,5,0,26.4848347679005,40.9246417273019,0.949848024316109,0.0264848347679005,25,1,16,1,0,2,-1254.30292900967,0.0040026,13
1199,13232.088888832,1,58,1,85,5,0,26.5282627873745,40.9788102270087,0.949886104783599,0.0265282627873745,27,1,18,1,0,2,-1384.4581041185,0.004999,13
1200,13238.3111110542,1,59,1,86,4,1,26.5185386682139,40.9508800881802,0.949165402124431,0.0265185386682139,25,1,16,1,1,1,-1243.62482183919,0.0945501,12
1201,13242.1777777208,1,58,1,86,5,1,26.5089667544934,40.9232174272492,0.949924127465857,0.0265089667544934,30,2,21,1,1,2,-1561.55540022319,0.0520023,12
1202,13262.3111110538,1,60,1,88,5,1,26.5134339208298,40.9409046538415,0.950720242608036,0.0265134339208298,33,1,22,1,1,2,-1670.51711489613,0.0635011,13
1203,13268.4888888315,1,59,1,87,3,0,26.5122816295658,40.9262671857469,0.94856278366112,0.0265122816295658,12,1,8,1,0,1,-615.847198884172,0.0019981,13
1204,13282.4444443869,1,59,1,87,6,1,26.5182700911149,40.9226732572592,0.949319213313162,0.0265182700911149,36,1,24,1,1,2,-1812.11423504968,0.066008,13
1205,13288.6222221646,1,57,1,86,3,0,26.5146094762345,40.9042107044401,0.949357520786092,0.0265146094762345,11,1,7,1,0,1,-552.16009434432,0.00197,13
1206,13298.7111110533,1,56,1,86,2,0,26.5094380403462,40.883444444445,0.950113378684807,0.0265094380403462,6,1,2,1,0,1,-232.19815817396,0.0010001,13
1207,13318.8444443863,1,58,1,87,2,1,26.5407110071748,40.9188937020031,0.950151057401813,0.0265407110071748,13,2,7,1,1,3,-566.749249465692,0.1136112,13
1208,13322.6666666085,1,59,1,87,5,1,26.5169360824316,40.8930212167401,0.94947209653092,0.0265169360824316,33,1,20,1,1,2,-1586.83876901044,0.0865534,13
1209,13333.9999999417,1,59,1,87,4,1,26.5311881939568,40.9022484656833,0.950226244343891,0.0265311881939568,26,2,20,1,1,2,-1408.53424775315,0.078966,13
1210,13349.0222221637,1,58,1,89,3,2,26.529428283288,40.91030526236,0.951017332328561,0.026529428283288,25,3,14,1,2,3,-1144.42031478855,0.0865545,13
1211,13354.1333332747,1,60,1,88,5,1,26.4948843145639,40.8912196854862,0.951017332328561,0.0264948843145639,29,1,22,1,1,1,-1564.58466839769,0.0875699,13
1212,13359.1111110524,1,58,1,88,4,1,26.4852109200895,40.8997283677489,0.95105421686747,0.0264852109200895,22,1,13,1,1,1,-1044.15203622702,0.0785869,13
1213,13369.1999999412,1,58,1,88,4,1,26.4820619330078,40.8821221353065,0.951807228915663,0.0264820619330078,21,1,12,1,1,1,-980.537919018604,0.0765184,13
1214,13374.2666666077,1,58,1,87,4,0,26.4774147436173,40.862229290724,0.952560240963855,0.0264774147436173,18,1,13,1,0,2,-963.240072278498,0.0020005,13
1215,13384.3555554965,1,58,1,88,3,1,26.4785581956985,40.8512971986592,0.952560240963855,0.0264785581956985,19,1,15,1,1,1,-1057.14642695279,0.0636111,13
1216,13399.3777777185,1,59,1,93,4,3,26.4881574479954,40.8534280216437,0.953313253012048,0.0264881574479954,31,2,21,1,3,4,-1527.15181757583,0.0825091,13
1217,13404.4888888295,1,58,1,92,3,2,26.4660317833685,40.8299750243862,0.950487621905476,0.0264660317833685,25,1,19,1,2,3,-1328.66160510927,0.0459694,13
1218,13409.4666666072,1,58,1,91,5,1,26.4566876259587,40.838869357427,0.951237809452363,0.0264566876259587,24,1,17,1,1,1,-1256.71347612183,0.0706036,12
1219,13434.6666666069,1,60,1,91,3,1,26.4691937498683,40.8455076087317,0.95198799699925,0.0264691937498683,21,1,17,1,1,2,-1182.48566214621,0.0650002,12
1220,13439.6444443846,1,58,1,91,4,1,26.4647659274396,40.8260329258831,0.951274362818591,0.0264647659274396,23,1,17,1,1,2,-1231.58743729776,0.0730353,13
1221,13449.7333332733,1,58,1,92,3,2,26.4664295135595,40.8159787313682,0.952023988005997,0.0264664295135595,25,2,16,1,2,4,-1209.24510896652,0.0645445,13
1222,13454.7999999399,1,58,1,91,3,1,26.4463217456456,40.7955990404735,0.952059925093633,0.0264463217456456,19,1,15,1,1,1,-1047.23903244349,0.0725486,12
1223,13459.8222221621,1,58,1,92,5,2,26.4407558502405,40.7744287585288,0.952808988764045,0.0264407558502405,33,2,20,1,2,2,-1560.84610955334,0.0974906,12
1224,13464.8888888287,1,57,1,91,3,1,26.412660987041,40.7417031877232,0.952131637995512,0.026412660987041,18,1,14,1,1,1,-979.991429396848,0.0726077,12
1225,13469.9111110508,1,57,1,91,6,1,26.4019898928959,40.7127007017422,0.952879581151832,0.0264019898928959,31,2,18,1,1,2,-1455.65219978614,0.1215189,13
1226,13474.9777777174,1,56,1,90,2,0,26.3862062574844,40.6989340611942,0.953662182361734,0.0263862062574844,10,1,8,1,0,1,-565.274509854934,0.0019994,13
1227,13485.0666666061,1,56,1,91,2,1,26.3878562527123,40.6889671589026,0.95440956651719,0.0263878562527123,16,2,13,1,1,3,-895.138631595577,0.0625285,13
1228,13495.1555554949,1,56,1,91,2,1,26.3790390831449,40.6859240356629,0.95440956651719,0.0263790390831449,14,1,12,1,1,1,-806.526022836699,0.0685761,13
1229,13510.1333332724,1,56,1,90,6,0,26.3841873323172,40.6813778500912,0.955156950672646,0.0263841873323172,26,1,17,1,0,2,-1318.85794457815,0.007031,13
1230,13520.2222221612,1,56,1,91,6,1,26.3870148119348,40.6732713055804,0.954443614637789,0.0263870148119348,30,2,19,1,1,3,-1472.47035379154,0.0774762,13
1231,13545.4222221608,1,57,1,92,2,2,26.3905209401378,40.6892178258222,0.954443614637789,0.0263905209401378,23,2,15,1,2,4,-1116.2272678922,0.0700098,13
1232,13550.3999999385,1,57,1,91,6,1,26.3657730397233,40.6615751317577,0.955190440627334,0.0263657730397233,27,1,18,1,1,2,-1364.14508700118,0.0735271,13
1233,13565.5555554939,1,57,1,90,3,1,26.3689569232943,40.654052717392,0.955937266616878,0.0263689569232943,22,2,15,1,1,4,-1114.71695092939,0.0505811,13
1234,13575.6444443826,1,57,1,90,4,1,26.3563662058776,40.6451346789164,0.95600298284862,0.0263563662058776,25,1,16,1,1,2,-1211.629616524,0.0649689,13
1235,13585.7333332713,1,57,1,90,4,1,26.3572317977704,40.6340656882294,0.955323901712584,0.0263572317977704,24,1,15,1,1,2,-1148.63868135569,0.07197,13
1236,13595.8222221601,1,57,1,90,3,1,26.3692657321437,40.6402300138937,0.956068503350707,0.0263692657321437,20,2,14,1,1,2,-1013.33931013118,0.0525078,13
1237,13600.6666666045,1,55,1,91,3,2,26.3533037074341,40.6261068418763,0.956068503350707,0.0263533037074341,21,1,13,1,2,1,-997.013130514624,0.0506062,13
1238,13605.9111110488,1,56,1,91,3,3,26.3543769246778,40.6154033990706,0.956813104988831,0.0263543769246778,26,2,18,1,3,3,-1300.23529157039,0.0705123,13
1239,13630.8444443818,1,56,1,92,2,3,26.3728037274325,40.6542701057826,0.957557706626955,0.0263728037274325,22,1,15,1,3,2,-1072.4062650457,0.069504,13
1240,13640.9333332705,1,56,1,91,3,2,26.3726097470629,40.6416276395965,0.957557706626955,0.0263726097470629,21,1,14,1,2,1,-1038.02367296977,0.0715447,13
1241,13646.1333332705,1,56,1,91,4,2,26.3643301714884,40.6165501087524,0.958302308265078,0.0263643301714884,23,1,16,1,2,1,-1164.68121655753,0.0540261,13
1242,13651.0222221593,1,54,1,91,3,2,26.3528886165582,40.5866317347337,0.959046909903202,0.0263528886165582,20,1,13,1,2,2,-950.285502611368,0.0775142,13
1243,13671.1555554923,1,55,1,90,4,1,26.3618870597656,40.5882157661564,0.958333333333333,0.0263618870597656,20,1,13,1,1,2,-992.77333479074,0.0735513,13
1244,13681.2444443811,1,55,1,90,3,1,26.3615959441305,40.5755141706816,0.958333333333333,0.0263615959441305,18,2,11,1,1,2,-871.411244529864,0.0765432,13
1245,13686.3555554921,1,55,1,89,5,0,26.3423410748301,40.5563237374106,0.957620817843866,0.0263423410748301,18,1,12,1,0,1,-922.979947589087,0.0030007,13
1246,13701.3777777141,1,56,1,90,4,1,26.3436762406032,40.5461568965432,0.958364312267658,0.0263436762406032,22,1,14,1,1,1,-1077.25366623514,0.0710004,13
1247,13706.4888888251,1,53,1,88,4,0,26.342180811465,40.5316544959913,0.958364312267658,0.026342180811465,14,1,8,1,0,1,-666.999093752245,0.003967,14
1248,13711.4666666028,1,54,1,88,4,0,26.3419660620331,40.5191443632303,0.95910780669145,0.0263419660620331,18,1,13,1,0,1,-962.735534534963,0.0030002,14
1249,13726.6222221582,1,53,1,90,4,2,26.3505072882889,40.5201196980291,0.959851301115242,0.0263505072882889,21,2,15,1,2,2,-1060.33869528667,0.060524,14
1250,13731.5999999359,1,52,1,89,4,1,26.3257696309957,40.4925077014887,0.95916852264291,0.0263257696309957,20,1,15,1,1,2,-1043.38501365735,0.0886423,14
1251,13751.7333332689,1,53,1,89,4,1,26.3314391935787,40.5237915952591,0.958487768717569,0.0263314391935787,20,2,14,1,1,2,-1007.47011767627,0.0785109,14
1252,13766.8444443798,1,53,1,88,4,0,26.3439913024935,40.5535071591466,0.95780903034789,0.0263439913024935,13,1,8,1,0,2,-641.637947208619,0.0039998,14
1253,13776.9333332686,1,52,1,90,4,2,26.3514528785698,40.5528346694158,0.957100591715976,0.0263514528785698,21,1,14,1,2,2,-1021.94766005899,0.0449969,14
1254,13787.0222221573,1,52,1,89,5,1,26.3533065982198,40.5435486126459,0.957100591715976,0.0263533065982198,21,1,14,1,1,2,-1056.86017537721,0.0659774,14
1255,13791.9555554906,1,52,1,90,3,1,26.3531602620461,40.5312054926943,0.957100591715976,0.0263531602620461,18,2,12,1,1,4,-900.621791504293,0.0715171,14
1256,13802.0444443793,1,53,1,90,4,1,26.3446478648416,40.5284983791036,0.957132298595713,0.0263446478648416,20,1,14,1,1,3,-1019.32788671129,0.0853408,14
1257,13807.1555554903,1,52,1,90,4,1,26.3442296440013,40.5157632376627,0.956457564575646,0.0263442296440013,17,1,11,1,1,1,-832.556623058261,0.0645133,13
1258,13812.133333268,1,52,1,90,4,1,26.33796553213,40.4940611460773,0.95719557195572,0.02633796553213,19,1,13,1,1,1,-951.777708548282,0.0615181,13
1259,13827.2888888234,1,51,1,91,3,1,26.3564340123973,40.5449061553574,0.957933579335793,0.0263564340123973,13,1,9,1,1,1,-651.614871283931,0.0739996,14
1260,13837.3777777121,1,51,1,92,2,2,26.3648558887935,40.5457826306807,0.958671586715867,0.0263648558887935,15,1,10,1,2,2,-719.647511352201,0.0549984,14
1261,13842.3111110454,1,52,1,92,4,2,26.3602735249887,40.5266790248126,0.95725865880619,0.0263602735249887,26,1,16,1,2,3,-1228.72375151517,0.0705148,13
1262,13847.4666666009,1,50,1,91,3,1,26.3570643673781,40.5097106547043,0.956553755522828,0.0263570643673781,14,1,9,1,1,1,-678.646194748896,0.067524,14
1263,13862.4444443784,1,52,1,92,4,2,26.3673426949052,40.5134892001514,0.957290132547865,0.0263673426949052,24,3,14,1,2,5,-1081.99361545156,0.0609991,14
1264,13867.5999999339,1,49,1,90,3,0,26.3360202528212,40.4980531962383,0.957290132547865,0.0263360202528213,8,1,3,1,0,1,-320.875669123873,0.0019994,14
1265,13872.5333332672,1,51,1,89,6,0,26.3303210625183,40.4772901757697,0.958026509572901,0.0263303210625183,21,1,13,1,0,2,-1036.70298783832,0.0019999,13
1266,13877.6888888226,1,48,1,90,3,1,26.3219293290655,40.4524146759136,0.958057395143488,0.0263219293290655,13,1,8,1,1,1,-617.705839733864,0.0569986,14
1267,13887.7777777114,1,48,1,90,3,1,26.3263614748196,40.4472694063218,0.958793230316409,0.0263263614748196,12,1,7,1,1,1,-556.140274562125,0.0759707,14
1268,13897.8666666001,1,48,1,89,2,1,26.3272550632066,40.4367053675793,0.95952906548933,0.0263272550632066,11,1,6,1,1,1,-491.408922726931,0.0585707,14
1269,13902.7111110445,1,48,1,89,5,2,26.3268225325621,40.4241244630049,0.959558823529412,0.0263268225325621,25,2,14,1,2,3,-1132.44708075288,0.0500003,14
1270,13917.9999999332,1,49,1,88,2,1,26.3303187300744,40.4398144208738,0.959588537839824,0.0263303187300744,10,1,5,1,1,1,-427.415241491676,0.0505079,14
1271,13922.8444443775,1,49,1,87,7,0,26.3193703135916,40.4111073701941,0.960323291697281,0.0263193703135916,23,1,13,1,0,1,-1088.50182423348,0.0020005,14
1272,13928.0888888219,1,48,1,88,2,0,26.3167130667192,40.3951568724199,0.960352422907489,0.0263167130667192,7,1,4,1,0,1,-334.758861920185,0.002,14
1273,13942.9777777106,1,48,1,91,5,2,26.3437995363554,40.4248708373535,0.961086637298091,0.0263437995363554,25,1,14,1,2,3,-1102.5693121052,0.0504913,14
1274,13948.222222155,1,48,1,90,2,3,26.3419684217298,40.4102190086083,0.958974358974359,0.0263419684217298,18,2,11,1,3,2,-785.850834988466,0.0525246,14
1275,13958.3111110437,1,48,1,88,4,1,26.3335501074165,40.407615542977,0.95970695970696,0.0263335501074165,16,1,10,1,1,2,-750.896431184625,0.058526,14
1276,13968.3999999324,1,48,1,89,4,1,26.3303091339953,40.3908268579425,0.96043956043956,0.0263303091339953,16,2,10,1,1,4,-752.334685734054,0.0605762,14
1277,13973.1555554879,1,47,1,87,4,0,26.3110178139917,40.3715197833816,0.96043956043956,0.0263110178139917,13,1,7,1,0,2,-602.623296531021,0.0019715,14
1278,13978.4888888212,1,47,1,88,5,0,26.3090482885554,40.3567127980355,0.96043956043956,0.0263090482885554,14,1,9,1,0,2,-705.287107247377,0.0025081,14
1279,13998.6222221542,1,48,1,92,4,2,26.3246231946725,40.3688317164534,0.961172161172161,0.0263246231946725,20,1,13,1,2,3,-965.136599872752,0.0395209,14
1280,14008.711111043,1,48,1,91,4,1,26.3302578980002,40.3657175473944,0.960468521229868,0.0263302578980002,17,1,9,1,1,2,-758.538786160511,0.0806152,15
1281,14013.3777777096,1,47,1,91,3,1,26.3299461349876,40.3535044025354,0.960497439648866,0.0263299461349876,17,1,7,1,1,2,-674.930269966731,0.0686327,15
1282,14043.5555554869,1,49,1,85,4,2,26.376791675923,40.4135638543382,0.960526315789474,0.026376791675923,25,2,13,1,2,5,-1093.8373885366,0.0569992,15
1283,14048.9333332646,1,47,1,85,3,2,26.3568060459794,40.3932353091972,0.958424507658643,0.0263568060459794,17,2,9,1,2,5,-744.864697614125,0.0645873,15
1284,14063.6888888199,1,48,1,86,5,1,26.3503808487491,40.3936613844878,0.959153902261123,0.0263503808487491,22,2,13,1,1,3,-1026.57974188997,0.0535808,14
1285,14069.0666665976,1,46,1,84,4,1,26.3289984085652,40.3711308931333,0.959912536443149,0.0263289984085652,15,1,8,1,1,1,-672.825239904277,0.0546134,14
1286,14083.822222153,1,47,1,84,5,1,26.3392341600953,40.4087750739462,0.96064139941691,0.0263392341600953,20,2,11,1,1,4,-903.82208042459,0.0486082,14
1287,14089.1999999307,1,46,1,86,3,0,26.3155950003521,40.4163679880408,0.96064139941691,0.0263155950003521,7,1,4,1,0,3,-334.966918729296,0.0019986,14
1288,14109.3333332637,1,46,1,87,3,1,26.3230284426808,40.4160403399695,0.961370262390671,0.0263230284426808,11,1,6,1,1,1,-495.101055951806,0.0829681,14
1289,14119.4222221525,1,46,1,87,3,1,26.3177642276427,40.3962354409324,0.961398397669337,0.0263177642276427,10,1,5,1,1,1,-430.804528760201,0.0805546,14
1290,14149.5999999298,1,47,1,88,3,2,26.3362608342366,40.4129156275984,0.962126729788784,0.0263362608342366,13,1,7,1,2,3,-564.188109504108,0.0465181,15
1291,14159.6888888185,1,47,1,91,3,2,26.3364790334013,40.4015587829669,0.961426491994178,0.0263364790334013,17,1,9,1,2,2,-752.665160605849,0.064432,16
1292,14164.2222221518,1,47,1,90,4,2,26.3291900298459,40.3787080291744,0.960755813953488,0.0263291900298459,17,1,12,1,2,2,-843.230178293408,0.0545461,15
1293,14174.3111110406,1,47,1,90,4,2,26.3412895996428,40.385609013051,0.961482558139535,0.0263412895996428,18,1,13,1,2,1,-907.267682545291,0.0839726,16
1294,14189.8666665959,1,46,1,90,3,2,26.3572487696034,40.3984343196075,0.962209302325581,0.0263572487696034,17,2,7,1,2,3,-659.840348662744,0.0490298,16
