decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits,splitsDeferred,splitsCommitted
821,8495.60000001208,1,111,2,85,6,4,13.0965441919189,19.7345186453573,0.0869505682596193,0.0130965441919189,38,4,12,2,1,6,-134.828415422031,0.2460386,0,8.52942487336342,4,2,42,0,1
822,8515.73333334512,1,110,1,85,3,3,13.1512662198077,19.8258486651547,0.0869980879541109,0.0131512662198077,24,2,12,1,1,2,-60.4453591671562,0.1811175,0,8.56036348152872,1,1,24,0,0
823,8542.0000000114,1,108,1,84,3,3,13.217547975219,19.9166057604734,0.0869920916280338,0.013217547975219,28,1,11,1,1,1,-62.1955234998714,0.1310673,0,8.58595725363164,1,0,17,0,0
824,8552.08888890014,1,108,1,84,3,3,13.25153529813,19.9859220889829,0.0868943930321176,0.01325153529813,27,1,10,1,1,1,-59.4641489657143,0.1401367,0,8.60570292302088,1,0,16,0,1
825,8555.95555556675,1,111,1,84,4,3,13.2359137628667,19.9892995027196,0.0868029613529851,0.0132359137628667,36,3,19,1,1,3,-85.9366553097206,0.1175199,0,8.61384863932595,1,2,32,0,0
826,8562.17777778889,1,109,1,83,3,2,13.2439468213414,19.9922249019704,0.0867944982722407,0.0132439468213414,11,1,2,1,0,1,-55.1534433317454,0.1210321,0,8.62179381788853,1,0,14,0,0
827,8572.26666667763,1,109,1,84,3,2,13.2552499652428,20.0181326005707,0.0867975626269465,0.0132552499652428,16,2,4,1,1,4,-47.0129537845844,0.1501255,0,8.63458184355602,2,2,13,0,0
828,8582.35555556637,1,109,1,84,4,1,13.2818562168714,20.0491063273698,0.086838901663736,0.0132818562168714,15,1,3,1,0,2,-53.0455082366605,0.2241348,0,8.64955583642682,2,0,18,0,0
829,8592.44444445511,1,109,1,85,4,2,13.303672364619,20.0908919156322,0.086818458212283,0.013303672364619,21,2,6,1,1,2,-50.848629104999,0.2466372,0,8.66919633596072,1,1,16,0,0
830,8596.17777778839,1,112,1,84,4,1,13.3021092728351,20.0793356774232,0.0868303872621778,0.0133021092728351,43,1,22,1,1,2,-120.006885715108,0.1765594,0,8.6708892509879,2,0,46,0,0
831,8616.31111112143,1,112,1,85,4,2,13.3113939557844,20.1201989832357,0.0866464850319543,0.0133113939557844,49,3,27,1,2,4,-118.829563663671,0.1900293,0,8.67999243935269,2,2,45,0,0
832,8622.62222223245,1,108,1,84,3,0,13.3326623867753,20.1431304708308,0.0865629609762639,0.0133326623867753,10,1,4,1,0,1,-49.1626879844291,0.0065119,0,8.69656741447769,1,0,11,0,0
833,8636.44444445447,1,112,1,85,6,1,13.3761730051458,20.2088667834499,0.0865719646207451,0.0133761730051458,46,2,25,1,0,2,-139.928545695752,0.2000612,0,8.70970379717703,2,0,64,1,0
834,8642.75555556549,1,112,2,85,9,1,13.3731545954281,20.1950877088853,0.086439545758183,0.0133731545954281,53,3,27,2,0,5,-182.217529664998,0.4838331,0,8.71045401180676,5,0,74,1,0
835,8642.80000000993,1,112,1,85,6,1,13.3493430620258,20.1679428201225,0.0863342874259469,0.0133493430620258,46,2,26,1,0,3,-141.370953204154,0.200158,0,8.70541801776086,3,0,64,0,0
836,8652.84444445423,1,108,1,85,2,1,13.3538069723296,20.1655066257791,0.0862034640652996,0.0133538069723296,6,1,1,1,0,1,-48.0436554036898,0.1751234,0,8.71102989706619,1,0,7,0,0
837,8666.62222223181,1,112,1,85,6,2,13.3711549360749,20.2276960271174,0.0862354892205638,0.0133711549360749,46,2,25,1,0,2,-139.73418374099,0.161549,0,8.7226802949206,2,0,62,0,1
838,8672.97777778727,1,109,1,85,2,2,13.3647655555556,20.2088188844087,0.0861054163084452,0.0133647655555556,28,1,6,1,2,1,-40.4368723204553,0.1211509,0,8.72120722157777,1,0,7,0,1
839,8693.11111112031,1,108,1,86,2,3,13.3673469387756,20.2214765100672,0.0860122780381543,0.0133673469387756,27,2,5,1,2,2,-32.3828491585366,0.1810253,0,8.71817129629635,0,2,6,0,0
840,8706.84444445345,1,109,1,84,4,1,13.3773542281216,20.2904835943321,0.0859910384818134,0.0133773542281216,34,3,18,1,0,4,-134.73261991728,0.1355106,0,8.73276157006207,4,0,44,0,1
841,8713.24444445335,1,111,1,86,3,2,13.378840840804,20.3014046002549,0.0859960552268245,0.013378840840804,25,2,5,1,0,3,-80.6756082227653,0.1015164,0,8.74413847101048,3,0,33,0,0
842,8716.93333334219,1,113,1,86,4,3,13.3627809145491,20.285667412448,0.0859862159501149,0.0133627809145491,30,2,15,1,0,4,-121.30925794027,0.1065918,0,8.74402397986075,4,0,40,0,0
843,8723.3333333421,1,112,1,86,3,3,13.3567208724223,20.3029299892301,0.0859482476252866,0.0133567208724223,29,3,10,1,1,3,-68.4409801540192,0.1300522,0,8.75812666202084,2,1,30,0,0
844,8733.42222223084,1,112,1,85,4,2,13.3780331301508,20.3353257606705,0.0859814306263894,0.0133780331301508,35,3,11,1,1,4,-81.2919485730757,0.120601,0,8.76199520102621,2,2,35,1,0
845,8745.02222223067,1,112,1,85,4,2,13.4050144141501,20.3763387551987,0.0859808206667102,0.0134050144141501,35,3,11,1,1,4,-81.5180765556233,0.1619592,0,8.7645206376588,2,2,35,1,0
846,8760.97777778599,1,112,1,86,4,3,13.4476629628327,20.4411668298673,0.0859802134860713,0.0134476629628327,44,3,15,1,2,4,-82.2944722931483,0.1405527,0,8.77726336896712,2,2,35,1,0
847,8763.60000000818,1,112,1,87,4,3,13.4375955183179,20.4165336446539,0.0859293873312565,0.0134375955183179,44,4,15,2,2,6,-113.27462652494,0.1360948,0,8.77840625708713,4,2,35,1,1
848,8767.20000000812,1,112,2,86,6,3,13.4032088080632,20.3907483333335,0.0859435671757701,0.0134032088080632,59,6,25,2,2,10,-184.174514388999,0.2596625,0,8.77398809523815,6,4,60,1,0
849,8767.24444445257,1,111,1,85,3,2,13.4032233069325,20.3907703909466,0.0860034814002966,0.0134032233069325,40,3,14,1,2,4,-75.5647071587255,0.1316072,0,8.768966624547,2,2,30,1,0
850,8773.68888889692,1,111,1,85,3,2,13.3842555057788,20.3611546524082,0.0859751784451161,0.0133842555057788,32,3,11,2,1,7,-139.777356685075,0.0915946,0,8.77958044645126,5,2,30,0,0
851,8797.37777778546,1,110,1,85,4,2,13.4256590825843,20.4326763726981,0.0859911441955978,0.0134256590825843,27,2,10,1,0,2,-100.928866623891,0.0895826,0,8.79691555668476,2,0,37,0,1
852,8823.95555556285,1,110,1,85,4,2,13.4677004692865,20.4873374512887,0.085970531710442,0.0134677004692865,30,1,10,1,0,3,-109.934444208354,0.070586,0,8.8069854266087,3,0,39,0,0
853,8884.26666667309,1,110,1,87,3,3,13.5181243519592,20.5726157356306,0.0858695652173913,0.0135181243519592,35,2,13,1,1,5,-94.1460989224106,0.1440527,0,8.79520095152952,3,2,32,0,0
854,8894.35555556183,1,110,1,88,4,3,13.5323319612185,20.5848965018535,0.0858054226475279,0.0135323319612185,41,1,16,1,1,2,-113.803486493514,0.128139,0,8.80213900192378,2,0,40,0,0
855,8897.86666667289,1,108,1,88,2,3,13.528486437145,20.5697330107714,0.0856452023415627,0.013528486437145,9,1,4,1,0,1,-57.5223906347003,0.1365512,0,8.80231084745841,1,0,13,0,0
856,8907.95555556163,1,109,1,89,2,4,13.5362667750396,20.5722682385826,0.0856597774244833,0.0135362667750396,19,1,6,1,1,1,-63.6781867171021,0.1134846,0,8.80507020036455,1,0,12,0,0
857,8914.48888889487,1,111,1,89,4,4,13.5499780842764,20.5931065344148,0.085619918699187,0.0135499780842764,49,3,18,1,2,4,-108.829096434757,0.2021542,0,8.80901509767858,2,2,39,1,0
858,8918.04444445037,1,111,2,89,6,4,13.5403295716757,20.5691699553914,0.0855442284556449,0.0135403295716757,43,4,15,2,1,6,-138.794277828398,0.3332001,0,8.80541454943153,4,2,43,1,0
859,8918.08888889482,1,111,1,89,4,4,13.5403295750218,20.5691699604745,0.0855645364991159,0.0135403295750218,41,3,14,1,1,4,-103.349495382484,0.1499143,0,8.80045095828643,2,2,39,1,0
860,8938.17777778341,1,111,2,89,6,4,13.5285961871751,20.542105263158,0.085532531334635,0.0135285961871751,42,4,14,2,1,5,-135.703033919968,0.3417582,0,8.78559369724261,3,2,41,1,0
861,8938.22222222786,1,111,1,89,4,4,13.5285961871751,20.542105263158,0.0855581380739996,0.0135285961871751,41,3,14,1,1,4,-103.23372843078,0.1575093,0,8.78065241844776,2,2,40,1,0
862,8948.26666667216,1,111,2,89,6,4,13.4702329594479,20.4881889763781,0.0855263157894737,0.0134702329594479,51,5,18,2,2,7,-133.380771055196,0.4052573,0,8.77571669477241,4,3,42,0,0
863,8958.3555555609,1,109,1,87,3,2,13.4405725580896,20.4691288499346,0.0855661732558866,0.0134405725580896,34,3,13,1,2,3,-60.2133592452854,0.0795396,0,8.7692000631668,1,2,19,0,0
864,8968.44444444964,1,109,1,86,3,1,13.4430718394689,20.4813293470442,0.0855718292302898,0.0134430718394689,31,2,12,1,1,4,-100.76825760028,0.1921332,0,8.77607157663588,3,1,29,0,0
865,8974.8000000051,1,109,1,85,5,1,13.4396438441013,20.4844767610747,0.0855312266733018,0.0134396438441013,38,2,15,1,0,3,-122.275547146977,0.1779819,0,8.7839824676133,3,0,48,0,0
866,8988.57777778268,1,109,1,85,4,1,13.4494454543295,20.5253286372209,0.085453642795085,0.0134494454543295,31,3,14,1,1,5,-99.1663793983892,0.2255286,0,8.79821026083447,3,2,42,0,0
867,9008.71111111572,1,109,1,84,5,0,13.4792024869421,20.5614953190643,0.0854753793744193,0.0134792024869422,28,1,14,1,0,2,-88.1177896522769,0.005505,0,8.80550916232402,2,0,42,0,0
868,9015.02222222674,1,109,1,85,4,1,13.4727654426417,20.5424587673612,0.08538922896185,0.0134727654426417,36,1,15,1,1,2,-109.5772275951,0.1321538,0,8.80391090029765,2,0,40,0,0
869,9018.80000000446,1,110,1,85,5,1,13.444340103608,20.5249093389282,0.0852612746005306,0.013444340103608,34,3,17,1,1,4,-94.9008710821937,0.1586085,0,8.80293099923916,2,2,42,0,0
870,9035.15555555978,1,109,1,84,4,0,13.4377873014561,20.5231660604057,0.0852674998460875,0.0134377873014561,29,2,11,1,0,3,-113.62123674482,0.0090353,0,8.79890749805814,3,0,39,0,0
871,9055.28888889282,1,109,1,84,4,0,13.4244482173176,20.5110246433205,0.0852384464110128,0.0134244482173176,27,2,10,1,0,4,-91.8970242235589,0.0060052,0,8.78555555555563,4,0,38,0,0
872,9095.51111111446,1,108,1,84,2,1,13.4447252589033,20.5328122801127,0.0852199521443033,0.0134447252589033,13,1,3,1,0,2,-68.842079972324,0.1330423,0,8.76732913730475,2,0,18,0,0
873,9115.6444444475,1,108,1,86,2,3,13.478390504028,20.5750333696675,0.0852133398724865,0.013478390504028,24,1,8,1,1,2,-74.4006876802765,0.1065452,0,8.77731831940011,2,0,16,0,0
874,9129.33333333619,1,110,1,86,4,3,13.4879174898861,20.5804012345678,0.0851493633692458,0.0134879174898861,23,1,14,1,0,2,-99.7851585683431,0.0916106,0,8.77643556779916,2,0,32,0,0
875,9149.46666666923,1,111,1,88,4,4,13.5075296891647,20.601161409797,0.0850907757197873,0.0135075296891647,23,1,13,1,0,2,-98.0986435562531,0.0945518,0,8.77729526805535,2,0,32,0,0
876,9155.86666666914,1,109,1,88,2,4,13.5035256410256,20.5859160223368,0.0850323525821023,0.0135035256410256,23,1,7,1,1,1,-49.9398843739783,0.2079768,0,8.77729166666667,1,0,14,0,0
877,9176.00000000218,1,109,1,88,1,4,13.487035864979,20.5690315315316,0.0849740932642487,0.013487035864979,23,2,11,1,2,3,-59.0264601822741,0.1236998,0,8.76213678728075,2,1,8,0,0
878,9179.64444444657,1,111,1,87,4,3,13.4700308636406,20.5513195824439,0.0849768687606525,0.0134700308636406,23,2,13,1,0,2,-92.6519290409253,0.0844947,0,8.76105569048844,2,0,31,0,0
879,9186.08888889092,1,109,1,87,2,3,13.4743275401209,20.5578750515727,0.0849796364962616,0.0134743275401209,29,2,16,1,2,3,-74.4271884883252,0.1405124,0,8.7590508160589,3,0,11,1,0
880,9199.77777777961,1,111,2,88,6,4,13.4717865120343,20.5622004657365,0.0849514563106796,0.0134717865120343,36,4,21,2,1,5,-162.896126092191,0.1921226,0,8.75776608136072,5,0,41,1,0
881,9199.82222222405,1,109,1,88,2,4,13.4717969991123,20.5622164723293,0.0850084766287237,0.0134717969991123,28,2,16,1,2,3,-75.2942940174583,0.1075516,0,8.7529872305708,3,0,11,1,0
882,9206.22222222396,1,109,1,88,2,4,13.4395973154364,20.5121638924458,0.0849854932301741,0.0134395973154364,28,3,16,2,2,4,-113.206549028127,0.1520991,0,8.75409836065581,4,0,11,0,1
883,9216.3111111127,1,108,1,88,2,4,13.4201441104701,20.4906036673929,0.0850229302437847,0.0134201441104701,19,2,10,1,2,3,-51.3185274583191,0.1840449,0,8.74653497156183,2,1,7,0,0
884,9219.91111111265,1,109,1,87,3,3,13.4034382838629,20.4731956417625,0.0850461093363872,0.0134034382838629,24,2,9,1,1,4,-80.9630409982093,0.1265471,0,8.74550583060557,3,1,23,0,0
885,9230.00000000139,1,110,1,87,4,3,13.4024331372413,20.4626434506096,0.0850436352693349,0.0134024331372413,22,1,8,1,0,2,-87.5672067647856,0.1035439,0,8.74262259688168,2,0,32,0,0
886,9236.44444444574,1,109,1,87,3,3,13.3904329514565,20.4523937691673,0.0849912844863858,0.0133904329514565,19,2,11,1,1,3,-57.3841500968378,0.1145478,0,8.74462369760147,1,2,16,0,0
887,9246.53333333448,1,109,1,86,4,2,13.3981865388667,20.4722926630774,0.085014409221902,0.0133981865388667,18,2,11,1,0,3,-83.061296757197,0.0845366,0,8.75474539345967,3,0,26,0,0
888,9286.75555555612,1,109,1,86,4,2,13.3931837073983,20.4726810673445,0.0850425812642437,0.0133931837073983,20,2,11,1,1,2,-68.325157815393,0.1395481,0,8.72806067172272,1,1,23,0,0
889,9310.40000000022,1,109,1,84,3,1,13.3891465312997,20.4745197591575,0.0850605007787229,0.0133891465312997,17,2,7,1,1,3,-50.2216837800271,0.1800674,0,8.71632715840957,2,1,18,0,0
890,9330.53333333326,1,110,1,84,3,1,13.4250231897354,20.5203776512305,0.0850936508886362,0.0134250231897354,23,1,10,1,1,2,-63.8980934153621,0.13358,0,8.72807437564466,2,0,21,0,0
891,9337.02222222205,1,109,1,85,4,2,13.424441490994,20.5105074425693,0.0850364527309669,0.013424441490994,17,1,10,1,0,2,-85.4567781909077,0.085572,0,8.73022676704188,2,0,23,0,0
892,9350.6666666663,1,110,1,86,3,3,13.4238410596028,20.5006321112518,0.0850098501581995,0.0134238410596028,22,1,9,1,1,2,-56.9322959088028,0.0985468,0,8.72296933835403,2,0,19,0,0
893,9357.15555555509,1,109,1,87,4,3,13.4127377998347,20.4747474747477,0.0849579681631193,0.0134127377998347,15,1,8,1,0,1,-70.8144925925866,0.097578,0,8.71827956989255,1,0,19,0,0
894,9360.75555555504,1,110,1,87,3,3,13.4016528925621,20.4489281210594,0.0849416249702168,0.0134016528925621,21,1,8,1,1,2,-53.8744138800496,0.1085854,0,8.71359484148315,2,0,17,0,0
895,9370.84444444378,1,110,1,87,3,3,13.3905862923205,20.4231738035266,0.0848949967279434,0.0133905862923205,20,1,7,1,1,2,-50.9103867257692,0.1035322,0,8.70424047235649,2,0,15,0,0
896,9377.28888888814,1,110,1,87,4,3,13.3795379537955,20.3974842767297,0.0848535266504249,0.0133795379537955,16,1,8,1,0,2,-80.4141082200033,0.0875831,0,8.69957081545072,2,0,21,0,0
897,9387.37777777688,1,110,1,87,4,3,13.3715186050299,20.376447321484,0.0848322944493915,0.0133715186050299,15,1,7,1,0,1,-68.7685614300381,0.090581,0,8.69220368054731,1,0,19,0,0
898,9401.02222222112,1,110,1,90,2,4,13.3621399176956,20.370138017566,0.0848161328588375,0.0133621399176956,24,2,9,1,2,4,-61.4038902760043,0.120584,0,8.68646334938477,3,1,12,0,0
899,9407.51111110992,1,110,1,88,4,3,13.3531869346218,20.3477134241856,0.0848140251125326,0.0133531869346218,14,1,6,1,0,1,-57.1255748540969,0.148152,0,8.68314187834231,1,0,18,0,0
900,9417.59999999866,1,110,1,88,3,3,13.3435611658456,20.3409981226533,0.0848029352586105,0.0133435611658456,18,2,7,1,1,3,-65.3172450941897,0.1415238,0,8.68186832264956,2,1,17,0,0
901,9421.15555555416,1,110,1,87,3,2,13.3375548447169,20.3230991946375,0.0848309292977063,0.013337554844717,13,1,5,1,0,1,-62.8839704388438,0.1025855,0,8.68044813438866,1,0,13,0,0
902,9427.6888888874,1,110,1,88,4,3,13.3165526130609,20.3156395669918,0.0848248567546813,0.0133165526130609,22,3,8,1,1,4,-83.7185934453884,0.114575,0,8.68347240830332,3,1,19,0,0
903,9447.82222222044,1,110,1,87,5,2,13.329902562006,20.3272703657524,0.0848917467995988,0.013329902562006,19,1,7,1,0,1,-73.1396374022677,0.0891571,0,8.68076189208381,1,0,23,0,0
904,9461.3777777758,1,110,1,87,2,2,13.3396582244007,20.3334267330841,0.084855627578079,0.0133396582244007,5,1,3,1,0,2,-59.0833469424046,0.0915247,0,8.68035176324641,2,0,7,0,0
905,9471.46666666454,1,110,1,88,2,3,13.3381158005796,20.3223779299876,0.0848895434462445,0.0133381158005796,4,1,2,1,0,1,-47.5141414653892,0.1005751,0,8.67721288141795,1,0,5,0,0
906,9491.59999999758,1,110,1,88,2,3,13.336052202284,20.3105590062114,0.0849284410153719,0.013336052202284,3,1,1,1,0,1,-35.9631760148718,0.0985395,0,8.66454689984109,1,0,4,0,0
907,9498.08888888638,1,110,1,89,4,3,13.3229313698878,20.2984611938241,0.0849723236367919,0.0133229313698878,21,2,7,1,1,4,-70.6382541712409,0.1535227,0,8.66555070032956,3,1,19,0,0
908,9511.73333333062,1,109,1,89,2,3,13.3187915819784,20.3000169093351,0.0849850026465918,0.0133187915819784,5,2,2,1,1,2,-26.4982100490766,0.1625355,0,8.66320129340742,1,1,3,0,0
909,9518.22222221942,1,110,1,88,5,2,13.3219801538947,20.296234615649,0.0850776105362182,0.0133219801538947,20,1,7,1,0,1,-74.260784820967,0.1045766,0,8.66773655890294,1,0,24,0,0
910,9531.86666666366,1,109,1,88,3,2,13.3173701298702,20.2805933250929,0.085036410617806,0.0133173701298702,12,1,5,1,1,1,-36.0212971151162,0.0885272,0,8.65804749340377,1,0,4,0,0
911,9538.35555555246,1,110,1,88,5,2,13.2882591093119,20.2604938271607,0.0850352112676056,0.0132882591093119,26,3,10,1,1,5,-69.2358594039889,0.1165439,0,8.65559071729965,3,2,22,0,0
912,9551.9999999967,1,109,1,87,3,1,13.2839805825244,20.2453760789151,0.0850814484940818,0.0132839805825244,11,1,4,1,1,1,-24.4175245040614,0.2547519,0,8.64612954186422,0,1,3,0,0
913,9562.08888888545,1,109,1,86,3,0,13.2875541932393,20.2422469667943,0.0850852023189085,0.0132875541932393,10,1,3,1,0,2,-47.2243870448169,0.0019988,0,8.64634641611625,2,0,17,0,0
914,9568.5333333298,1,110,1,86,6,0,13.2910028838579,20.238944120807,0.0850939310586996,0.0132910028838579,24,1,10,1,0,1,-83.7825933265814,0.0060055,0,8.65103131977711,1,0,28,0,0
915,9572.17777777419,1,109,1,86,3,1,13.2739620420151,20.2207775578609,0.0850330196949331,0.0132739620420151,21,2,9,1,1,4,-60.1424553689911,0.0906118,0,8.64934993804455,2,2,15,0,0
916,9582.26666666293,1,109,1,84,4,0,13.2763825438218,20.2159395544575,0.0850455288349288,0.0132763825438218,20,1,8,1,0,2,-67.0742933522556,0.0029988,0,8.64881403510911,2,0,27,0,0
917,9588.66666666284,1,110,1,84,5,0,13.2669746413247,20.2341711400817,0.0850046641791045,0.0132669746413247,23,2,9,0,0,2,-74.4563672038802,0.005,0,8.65207212967818,2,0,27,0,1
918,9598.75555555158,1,111,1,85,5,1,13.2713061815161,20.2485002401809,0.0850072780203785,0.0132713061815161,29,2,12,1,1,4,-77.3783024711413,0.1431565,0,8.65973595177546,2,2,25,0,0
919,9622.48888888457,1,109,1,83,3,1,13.3302957653924,20.3462409050725,0.0849802371541502,0.0133302957653924,30,2,12,1,1,2,-67.2241700201189,0.1385755,0,8.68942959720035,1,1,24,0,0
920,9632.57777777331,1,109,1,82,3,0,13.3875960576988,20.4336992459614,0.08494835789718,0.0133875960576988,28,2,11,0,0,5,-101.657644060112,0.0080001,0,8.71766698900808,5,0,36,1,0
921,9638.17777777323,1,109,1,83,3,1,13.3821121820988,20.4494379310801,0.0849264279921214,0.0133821121820988,33,3,16,1,1,6,-111.518100940796,0.1679503,0,8.73050116264275,5,1,36,0,0
922,9642.66666666205,1,109,1,82,4,0,13.3803872538506,20.4545114063747,0.0849378433073143,0.0133803872538506,30,2,15,1,0,2,-103.535666112497,0.0119681,0,8.73878186845118,2,0,36,0,0
923,9649.02222221751,1,110,1,83,5,1,13.3733859950627,20.4514951680592,0.0849062049062049,0.0133733859950627,31,2,16,1,1,3,-86.6228567645571,0.114552,0,8.74360064536422,2,1,32,0,0
924,9662.79999999509,1,109,1,82,4,0,13.4091127590741,20.4974866170986,0.0848697856648997,0.0134091127590741,28,1,14,1,0,1,-96.1098345922044,0.0099689,0,8.76024805447057,1,0,34,0,0
925,9669.15555555055,1,110,1,83,5,1,13.4250815641539,20.5132633145708,0.084790612057064,0.0134250815641539,28,1,15,1,0,1,-97.9000293210952,0.1135763,0,8.77310220841688,1,0,34,0,0
926,9699.33333332789,1,111,1,84,4,1,13.5105329015538,20.6351638605748,0.0847116930852286,0.0135105329015538,22,1,13,1,0,1,-88.0591865192287,0.1690581,0,8.80847502969558,1,0,27,0,0
927,9703.02222221673,1,111,1,85,3,2,13.5022564982311,20.6302681204769,0.0846621544109212,0.0135022564982311,23,2,12,1,0,2,-99.8222820208327,0.0830017,0,8.81251473886625,2,0,26,0,0
928,9709.42222221664,1,111,1,86,4,3,13.5167544826571,20.6437704826036,0.0846651772927765,0.0135167544826571,21,1,12,1,0,1,-85.1896248793357,0.0966101,0,8.82440966225285,1,0,26,0,0
929,9719.51111110538,1,111,1,88,4,3,13.5310427497284,20.6569550937137,0.0846206659800893,0.0135310427497284,20,1,11,1,0,1,-82.3425320289154,0.0855713,0,8.83159674296454,1,0,25,0,0
930,9723.15555554977,1,111,1,89,3,3,13.5183158149076,20.6452634513039,0.0845810949822837,0.0135183158149076,24,2,12,1,1,4,-88.8953609361016,0.0842946,0,8.8327122991352,3,1,24,0,0
931,9729.59999999412,1,110,1,88,4,2,13.5231039409796,20.6602976876078,0.0845793859148499,0.0135231039409796,26,2,14,1,1,2,-76.0396216460731,0.0855144,0,8.84525671423952,1,1,24,0,0
932,9739.68888888286,1,110,1,87,5,1,13.5317425106782,20.6648806013494,0.0845680419421017,0.0135317425106782,24,1,13,1,0,2,-81.5966765345583,0.1335831,0,8.84875310873896,2,0,31,0,0
933,9743.28888888281,1,110,1,87,4,1,13.5318172849249,20.6564006024095,0.084509446847257,0.0135318172849249,21,1,11,1,0,1,-83.4556469622221,0.1581119,0,8.8512196695921,1,0,23,0,0
934,9769.8666666602,1,109,1,89,4,2,13.5572736220473,20.7192990373046,0.0844654123799238,0.0135572736220473,25,3,12,1,1,7,-95.9996992345485,0.0835102,0,8.86598223480953,5,2,27,0,0
935,9779.95555554894,1,109,1,87,5,1,13.561696899496,20.717448027956,0.0845158360767397,0.013561696899496,22,1,11,1,0,1,-84.8143418629672,0.1385551,0,8.86672672801408,1,0,27,0,0
936,9813.64444443734,1,110,1,88,3,1,13.57894538745,20.7677988278647,0.0844671201814059,0.01357894538745,20,3,11,1,1,5,-102.402529729307,0.1065441,0,8.8670304580273,4,1,17,0,0
937,9823.73333332608,1,110,1,88,4,1,13.5783942181633,20.7746175328254,0.0845413363533409,0.0135783942181633,24,2,14,1,1,2,-82.1798969260837,0.142196,0,8.87149565917891,1,1,17,0,0
938,9840.26666665918,1,109,1,87,4,0,13.6094438341696,20.8134847619576,0.0845396969011536,0.0136094438341696,20,1,9,1,0,2,-88.226757601511,0.0059949,0,8.88510213508924,2,0,25,0,0
