kind,visit_id,leg_index,source_scope,bot_id,station_queue_wp_id,from_id,to_id,pod_id,station_id,loaded,orientation_bucket,from_x,from_y,to_x,to_y,abs_dx,abs_dy,euclid,manhattan,same_tier,from_storage,to_storage,from_queue,to_queue,from_degree,to_degree,path_found,path_hops,path_distance,path_turns,path_segments,eta_sec
pod_to_station_queue,2425,2,initial_bots,12,24,221,24,12,1,1,-1,8.5,10.5,1.5,9.5,7,1,7.0710678118654755,8,1,1,0,0,1,4,1,1,8,8,1,2,8.7916666666666661
bot_to_pod,2426,1,initial_bots,12,16,212,184,13,0,0,0,13.5,9.5,13.5,7.5,0,2,2,2,1,0,1,0,0,3,4,1,2,2,0,1,3.4534271247461903
pod_to_station_queue,2426,2,initial_bots,12,16,184,16,13,0,1,-1,13.5,7.5,1.5,3.5,12,4,12.649110640673518,16,1,1,0,0,1,4,1,1,18,18,2,3,17.583333333333336
bot_to_pod,2427,1,initial_bots,12,24,212,184,13,1,0,0,13.5,9.5,13.5,7.5,0,2,2,2,1,0,1,0,0,3,4,1,2,2,0,1,3.4534271247461903
pod_to_station_queue,2427,2,initial_bots,12,24,184,24,13,1,1,-1,13.5,7.5,1.5,9.5,12,2,12.165525060596439,14,1,1,0,0,1,4,1,1,24,24,4,5,25.828427124746192
bot_to_pod,2428,1,initial_bots,12,16,212,286,14,0,0,0,13.5,9.5,17.5,14.5,4,5,6.4031242374328485,9,1,0,1,0,0,3,4,1,9,9,1,2,10.25
pod_to_station_queue,2428,2,initial_bots,12,16,286,16,14,0,1,-1,17.5,14.5,1.5,3.5,16,11,19.416487838947599,27,1,1,0,0,1,4,1,1,29,29,3,4,26.875
bot_to_pod,2429,1,initial_bots,12,24,212,286,14,1,0,0,13.5,9.5,17.5,14.5,4,5,6.4031242374328485,9,1,0,1,0,0,3,4,1,9,9,1,2,10.25
pod_to_station_queue,2429,2,initial_bots,12,24,286,24,14,1,1,-1,17.5,14.5,1.5,9.5,16,5,16.763054614240211,21,1,1,0,0,1,4,1,1,23,23,3,4,23.041666666666668
bot_to_pod,2430,1,initial_bots,12,16,212,95,15,0,0,0,13.5,9.5,8.5,1.5,5,8,9.4339811320566032,13,1,0,1,0,0,3,4,1,13,13,1,2,13.541666666666668
pod_to_station_queue,2430,2,initial_bots,12,16,95,16,15,0,1,-1,8.5,1.5,1.5,3.5,7,2,7.2801098892805181,9,1,1,0,0,1,4,1,1,11,11,2,3,12.911760458079524
bot_to_pod,2431,1,initial_bots,12,24,212,95,15,1,0,0,13.5,9.5,8.5,1.5,5,8,9.4339811320566032,13,1,0,1,0,0,3,4,1,13,13,1,2,13.541666666666668
pod_to_station_queue,2431,2,initial_bots,12,24,95,24,15,1,1,-1,8.5,1.5,1.5,9.5,7,8,10.63014581273465,15,1,1,0,0,1,4,1,1,17,17,2,3,16.916666666666668
bot_to_pod,2432,1,initial_bots,12,16,212,267,16,0,0,0,13.5,9.5,12.5,13.5,1,4,4.1231056256176606,5,1,0,1,0,0,3,4,1,5,5,1,2,7.416666666666667
pod_to_station_queue,2432,2,initial_bots,12,16,267,16,16,0,1,-1,12.5,13.5,1.5,3.5,11,10,14.866068747318506,21,1,1,0,0,1,4,1,1,25,25,3,4,24.370093791412856
bot_to_pod,2433,1,initial_bots,12,24,212,267,16,1,0,0,13.5,9.5,12.5,13.5,1,4,4.1231056256176606,5,1,0,1,0,0,3,4,1,5,5,1,2,7.416666666666667
pod_to_station_queue,2433,2,initial_bots,12,24,267,24,16,1,1,-1,12.5,13.5,1.5,9.5,11,4,11.704699910719626,15,1,1,0,0,1,4,1,1,19,19,3,4,20.370093791412856
bot_to_pod,2434,1,initial_bots,12,16,212,287,17,0,0,0,13.5,9.5,18.5,14.5,5,5,7.0710678118654755,10,1,0,1,0,0,3,4,1,10,10,1,2,10.916666666666666
pod_to_station_queue,2434,2,initial_bots,12,16,287,16,17,0,1,-1,18.5,14.5,1.5,3.5,17,11,20.248456731316587,28,1,1,0,0,1,4,1,1,30,30,3,4,27.541666666666664
bot_to_pod,2435,1,initial_bots,12,24,212,287,17,1,0,0,13.5,9.5,18.5,14.5,5,5,7.0710678118654755,10,1,0,1,0,0,3,4,1,10,10,1,2,10.916666666666666
pod_to_station_queue,2435,2,initial_bots,12,24,287,24,17,1,1,-1,18.5,14.5,1.5,9.5,17,5,17.720045146669349,22,1,1,0,0,1,4,1,1,24,24,3,4,23.708333333333332
bot_to_pod,2436,1,initial_bots,12,16,212,226,18,0,0,0,13.5,9.5,13.5,10.5,0,1,1,1,1,0,1,0,0,3,4,1,1,1,0,1,2.625
pod_to_station_queue,2436,2,initial_bots,12,16,226,16,18,0,1,-1,13.5,10.5,1.5,3.5,12,7,13.892443989449804,19,1,1,0,0,1,4,1,1,19,19,3,4,20.375
bot_to_pod,2437,1,initial_bots,12,24,212,226,18,1,0,0,13.5,9.5,13.5,10.5,0,1,1,1,1,0,1,0,0,3,4,1,1,1,0,1,2.625
pod_to_station_queue,2437,2,initial_bots,12,24,226,24,18,1,1,-1,13.5,10.5,1.5,9.5,12,1,12.041594578792296,13,1,1,0,0,1,4,1,1,13,13,1,2,12.125
bot_to_pod,2438,1,initial_bots,12,16,212,147,19,0,0,0,13.5,9.5,18.5,4.5,5,5,7.0710678118654755,10,1,0,1,0,0,3,4,1,10,10,1,2,10.916666666666666
pod_to_station_queue,2438,2,initial_bots,12,16,147,16,19,0,1,-1,18.5,4.5,1.5,3.5,17,1,17.029386365926403,18,1,1,0,0,1,4,1,1,18,18,1,2,15.458333333333334
bot_to_pod,2439,1,initial_bots,12,24,212,147,19,1,0,0,13.5,9.5,18.5,4.5,5,5,7.0710678118654755,10,1,0,1,0,0,3,4,1,10,10,1,2,10.916666666666666
pod_to_station_queue,2439,2,initial_bots,12,24,147,24,19,1,1,-1,18.5,4.5,1.5,9.5,17,5,17.720045146669349,22,1,1,0,0,1,4,1,1,24,24,2,3,21.583333333333332
bot_to_pod,2440,1,initial_bots,12,16,212,245,20,0,0,0,13.5,9.5,18.5,11.5,5,2,5.3851648071345037,7,1,0,1,0,0,3,4,1,7,7,1,2,8.9117604580795238
pod_to_station_queue,2440,2,initial_bots,12,16,245,16,20,0,1,-1,18.5,11.5,1.5,3.5,17,8,18.788294228055936,25,1,1,0,0,1,4,1,1,31,31,3,4,28.370093791412856
bot_to_pod,2441,1,initial_bots,12,24,212,245,20,1,0,0,13.5,9.5,18.5,11.5,5,2,5.3851648071345037,7,1,0,1,0,0,3,4,1,7,7,1,2,8.9117604580795238
pod_to_station_queue,2441,2,initial_bots,12,24,245,24,20,1,1,-1,18.5,11.5,1.5,9.5,17,2,17.11724276862369,19,1,1,0,0,1,4,1,1,25,25,3,4,24.370093791412856
bot_to_pod,2442,1,initial_bots,12,16,212,263,21,0,0,0,13.5,9.5,8.5,13.5,5,4,6.4031242374328485,9,1,0,1,0,0,3,4,1,9,9,1,2,10.25
pod_to_station_queue,2442,2,initial_bots,12,16,263,16,21,0,1,-1,8.5,13.5,1.5,3.5,7,10,12.206555615733702,17,1,1,0,0,1,4,1,1,23,23,4,5,24.995093791412856
bot_to_pod,2443,1,initial_bots,12,24,212,263,21,1,0,0,13.5,9.5,8.5,13.5,5,4,6.4031242374328485,9,1,0,1,0,0,3,4,1,9,9,1,2,10.25
pod_to_station_queue,2443,2,initial_bots,12,24,263,24,21,1,1,-1,8.5,13.5,1.5,9.5,7,4,8.0622577482985491,11,1,1,0,0,1,4,1,1,17,17,4,5,21.161760458079524
bot_to_pod,2444,1,initial_bots,12,16,212,284,22,0,0,0,13.5,9.5,15.5,14.5,2,5,5.3851648071345037,7,1,0,1,0,0,3,4,1,7,7,1,2,8.9117604580795238
pod_to_station_queue,2444,2,initial_bots,12,16,284,16,22,0,1,-1,15.5,14.5,1.5,3.5,14,11,17.804493814764857,25,1,1,0,0,1,4,1,1,25,25,2,3,22.25
bot_to_pod,2445,1,initial_bots,12,24,212,284,22,1,0,0,13.5,9.5,15.5,14.5,2,5,5.3851648071345037,7,1,0,1,0,0,3,4,1,7,7,1,2,8.9117604580795238
pod_to_station_queue,2445,2,initial_bots,12,24,284,24,22,1,1,-1,15.5,14.5,1.5,9.5,14,5,14.866068747318506,19,1,1,0,0,1,4,1,1,19,19,2,3,18.25
bot_to_pod,2446,1,initial_bots,12,16,212,97,23,0,0,0,13.5,9.5,10.5,1.5,3,8,8.5440037453175304,11,1,0,1,0,0,3,4,1,11,11,1,2,12.208333333333334
pod_to_station_queue,2446,2,initial_bots,12,16,97,16,23,0,1,-1,10.5,1.5,1.5,3.5,9,2,9.2195444572928871,11,1,1,0,0,1,4,1,1,11,11,2,3,12.911760458079524
bot_to_pod,2447,1,initial_bots,12,24,212,97,23,1,0,0,13.5,9.5,10.5,1.5,3,8,8.5440037453175304,11,1,0,1,0,0,3,4,1,11,11,1,2,12.208333333333334
pod_to_station_queue,2447,2,initial_bots,12,24,97,24,23,1,1,-1,10.5,1.5,1.5,9.5,9,8,12.041594578792296,17,1,1,0,0,1,4,1,1,17,17,2,3,16.916666666666668
bot_to_pod,2448,1,initial_bots,12,16,212,228,24,0,0,0,13.5,9.5,15.5,10.5,2,1,2.2360679774997898,3,1,0,1,0,0,3,4,1,3,3,1,2,6.0784271247461898
pod_to_station_queue,2448,2,initial_bots,12,16,228,16,24,0,1,-1,15.5,10.5,1.5,3.5,14,7,15.652475842498529,21,1,1,0,0,1,4,1,1,21,21,2,3,19.583333333333336
bot_to_pod,2449,1,initial_bots,12,24,212,228,24,1,0,0,13.5,9.5,15.5,10.5,2,1,2.2360679774997898,3,1,0,1,0,0,3,4,1,3,3,1,2,6.0784271247461898
pod_to_station_queue,2449,2,initial_bots,12,24,228,24,24,1,1,-1,15.5,10.5,1.5,9.5,14,1,14.035668847618199,15,1,1,0,0,1,4,1,1,15,15,1,2,13.458333333333332
bot_to_pod,2450,1,initial_bots,12,16,212,188,25,0,0,0,13.5,9.5,17.5,7.5,4,2,4.4721359549995796,6,1,0,1,0,0,3,4,1,6,6,1,2,8.2450937914128559
pod_to_station_queue,2450,2,initial_bots,12,16,188,16,25,0,1,-1,17.5,7.5,1.5,3.5,16,4,16.492422502470642,20,1,1,0,0,1,4,1,1,26,26,3,4,25.041666666666664
bot_to_pod,2451,1,initial_bots,12,24,212,188,25,1,0,0,13.5,9.5,17.5,7.5,4,2,4.4721359549995796,6,1,0,1,0,0,3,4,1,6,6,1,2,8.2450937914128559
pod_to_station_queue,2451,2,initial_bots,12,24,188,24,25,1,1,-1,17.5,7.5,1.5,9.5,16,2,16.124515496597098,18,1,1,0,0,1,4,1,1,24,24,3,4,23.703427124746192
bot_to_pod,2452,1,initial_bots,12,16,212,274,26,0,0,0,13.5,9.5,5.5,14.5,8,5,9.4339811320566032,13,1,0,1,0,0,3,4,1,13,13,1,2,12.916666666666668
pod_to_station_queue,2452,2,initial_bots,12,16,274,16,26,0,1,-1,5.5,14.5,1.5,3.5,4,11,11.704699910719626,15,1,1,0,0,1,4,1,1,15,15,2,3,15.583333333333332
bot_to_pod,2453,1,initial_bots,12,24,212,274,26,1,0,0,13.5,9.5,5.5,14.5,8,5,9.4339811320566032,13,1,0,1,0,0,3,4,1,13,13,1,2,12.916666666666668
pod_to_station_queue,2453,2,initial_bots,12,24,274,24,26,1,1,-1,5.5,14.5,1.5,9.5,4,5,6.4031242374328485,9,1,1,0,0,1,4,1,1,9,9,2,3,11.583333333333332
bot_to_pod,2454,1,initial_bots,12,16,212,223,27,0,0,0,13.5,9.5,10.5,10.5,3,1,3.1622776601683795,4,1,0,1,0,0,3,4,1,4,4,1,2,6.75
pod_to_station_queue,2454,2,initial_bots,12,16,223,16,27,0,1,-1,10.5,10.5,1.5,3.5,9,7,11.401754250991379,16,1,1,0,0,1,4,1,1,16,16,3,4,18.208333333333336
bot_to_pod,2455,1,initial_bots,12,24,212,223,27,1,0,0,13.5,9.5,10.5,10.5,3,1,3.1622776601683795,4,1,0,1,0,0,3,4,1,4,4,1,2,6.75
pod_to_station_queue,2455,2,initial_bots,12,24,223,24,27,1,1,-1,10.5,10.5,1.5,9.5,9,1,9.0553851381374173,10,1,1,0,0,1,4,1,1,10,10,1,2,10.125
bot_to_pod,2456,1,initial_bots,12,16,212,190,28,0,0,0,13.5,9.5,5.5,8.5,8,1,8.0622577482985491,9,1,0,1,0,0,3,4,1,9,9,1,2,10.708333333333334
pod_to_station_queue,2456,2,initial_bots,12,16,190,16,28,0,1,-1,5.5,8.5,1.5,3.5,4,5,6.4031242374328485,9,1,1,0,0,1,4,1,1,9,9,2,3,11.583333333333332
bot_to_pod,2457,1,initial_bots,12,24,212,190,28,1,0,0,13.5,9.5,5.5,8.5,8,1,8.0622577482985491,9,1,0,1,0,0,3,4,1,9,9,1,2,10.708333333333334
pod_to_station_queue,2457,2,initial_bots,12,24,190,24,28,1,1,-1,5.5,8.5,1.5,9.5,4,1,4.1231056256176606,5,1,1,0,0,1,4,1,1,5,5,1,2,6.791666666666667
bot_to_pod,2458,1,initial_bots,12,16,212,103,29,0,0,0,13.5,9.5,16.5,1.5,3,8,8.5440037453175304,11,1,0,1,0,0,3,4,1,11,11,1,2,11.583333333333334
pod_to_station_queue,2458,2,initial_bots,12,16,103,16,29,0,1,-1,16.5,1.5,1.5,3.5,15,2,15.132745950421556,17,1,1,0,0,1,4,1,1,25,25,3,4,24.375
bot_to_pod,2459,1,initial_bots,12,24,212,103,29,1,0,0,13.5,9.5,16.5,1.5,3,8,8.5440037453175304,11,1,0,1,0,0,3,4,1,11,11,1,2,11.583333333333334
pod_to_station_queue,2459,2,initial_bots,12,24,103,24,29,1,1,-1,16.5,1.5,1.5,9.5,15,8,17,23,1,1,0,0,1,4,1,1,31,31,3,4,28.375
bot_to_pod,2460,1,initial_bots,12,16,212,114,30,0,0,0,13.5,9.5,13.5,2.5,0,7,7,7,1,0,1,0,0,3,4,1,7,7,0,1,6.7916666666666661
pod_to_station_queue,2460,2,initial_bots,12,16,114,16,30,0,1,-1,13.5,2.5,1.5,3.5,12,1,12.041594578792296,13,1,1,0,0,1,4,1,1,13,13,1,2,12.125
bot_to_pod,2461,1,initial_bots,12,24,212,114,30,1,0,0,13.5,9.5,13.5,2.5,0,7,7,7,1,0,1,0,0,3,4,1,7,7,0,1,6.7916666666666661
pod_to_station_queue,2461,2,initial_bots,12,24,114,24,30,1,1,-1,13.5,2.5,1.5,9.5,12,7,13.892443989449804,19,1,1,0,0,1,4,1,1,19,19,3,4,20.375
bot_to_pod,2462,1,initial_bots,12,16,212,176,31,0,0,0,13.5,9.5,5.5,7.5,8,2,8.2462112512353212,10,1,0,1,0,0,3,4,1,10,10,1,2,11.536760458079524
pod_to_station_queue,2462,2,initial_bots,12,16,176,16,31,0,1,-1,5.5,7.5,1.5,3.5,4,4,5.6568542494923806,8,1,1,0,0,1,4,1,1,8,8,2,3,10.916666666666668
bot_to_pod,2463,1,initial_bots,12,24,212,176,31,1,0,0,13.5,9.5,5.5,7.5,8,2,8.2462112512353212,10,1,0,1,0,0,3,4,1,10,10,1,2,11.536760458079524
pod_to_station_queue,2463,2,initial_bots,12,24,176,24,31,1,1,-1,5.5,7.5,1.5,9.5,4,2,4.4721359549995796,6,1,1,0,0,1,4,1,1,6,6,2,3,9.7352813742385713
bot_to_pod,2464,1,initial_bots,12,16,212,144,32,0,0,0,13.5,9.5,15.5,4.5,2,5,5.3851648071345037,7,1,0,1,0,0,3,4,1,7,7,1,2,8.9117604580795238
pod_to_station_queue,2464,2,initial_bots,12,16,144,16,32,0,1,-1,15.5,4.5,1.5,3.5,14,1,14.035668847618199,15,1,1,0,0,1,4,1,1,15,15,1,2,13.458333333333332
bot_to_pod,2465,1,initial_bots,12,24,212,144,32,1,0,0,13.5,9.5,15.5,4.5,2,5,5.3851648071345037,7,1,0,1,0,0,3,4,1,7,7,1,2,8.9117604580795238
pod_to_station_queue,2465,2,initial_bots,12,24,144,24,32,1,1,-1,15.5,4.5,1.5,9.5,14,5,14.866068747318506,19,1,1,0,0,1,4,1,1,21,21,3,4,21.708333333333336
bot_to_pod,2466,1,initial_bots,12,16,212,282,33,0,0,0,13.5,9.5,13.5,14.5,0,5,5,5,1,0,1,0,0,3,4,1,5,5,0,1,5.458333333333333
pod_to_station_queue,2466,2,initial_bots,12,16,282,16,33,0,1,-1,13.5,14.5,1.5,3.5,12,11,16.278820596099706,23,1,1,0,0,1,4,1,1,25,25,2,3,22.25
bot_to_pod,2467,1,initial_bots,12,24,212,282,33,1,0,0,13.5,9.5,13.5,14.5,0,5,5,5,1,0,1,0,0,3,4,1,5,5,0,1,5.458333333333333
pod_to_station_queue,2467,2,initial_bots,12,24,282,24,33,1,1,-1,13.5,14.5,1.5,9.5,12,5,13,17,1,1,0,0,1,4,1,1,19,19,2,3,18.25
bot_to_pod,2468,1,initial_bots,12,16,212,218,34,0,0,0,13.5,9.5,5.5,10.5,8,1,8.0622577482985491,9,1,0,1,0,0,3,4,1,9,9,1,2,10.708333333333334
pod_to_station_queue,2468,2,initial_bots,12,16,218,16,34,0,1,-1,5.5,10.5,1.5,3.5,4,7,8.0622577482985491,11,1,1,0,0,1,4,1,1,11,11,2,3,12.916666666666666
bot_to_pod,2469,1,initial_bots,12,24,212,218,34,1,0,0,13.5,9.5,5.5,10.5,8,1,8.0622577482985491,9,1,0,1,0,0,3,4,1,9,9,1,2,10.708333333333334
pod_to_station_queue,2469,2,initial_bots,12,24,218,24,34,1,1,-1,5.5,10.5,1.5,9.5,4,1,4.1231056256176606,5,1,1,0,0,1,4,1,1,5,5,1,2,6.791666666666667
bot_to_pod,2470,1,initial_bots,12,16,212,234,35,0,0,0,13.5,9.5,7.5,11.5,6,2,6.324555320336759,8,1,0,1,0,0,3,4,1,8,8,1,2,10.20342712474619
pod_to_station_queue,2470,2,initial_bots,12,16,234,16,35,0,1,-1,7.5,11.5,1.5,3.5,6,8,10,14,1,1,0,0,1,4,1,1,26,26,5,6,29.120093791412856
bot_to_pod,2471,1,initial_bots,12,24,212,234,35,1,0,0,13.5,9.5,7.5,11.5,6,2,6.324555320336759,8,1,0,1,0,0,3,4,1,8,8,1,2,10.20342712474619
pod_to_station_queue,2471,2,initial_bots,12,24,234,24,35,1,1,-1,7.5,11.5,1.5,9.5,6,2,6.324555320336759,8,1,1,0,0,1,4,1,1,20,20,5,6,25.286760458079524
bot_to_pod,2472,1,initial_bots,12,16,212,94,36,0,0,0,13.5,9.5,7.5,1.5,6,8,10,14,1,0,1,0,0,3,4,1,14,14,1,2,14.208333333333334
pod_to_station_queue,2472,2,initial_bots,12,16,94,16,36,0,1,-1,7.5,1.5,1.5,3.5,6,2,6.324555320336759,8,1,1,0,0,1,4,1,1,14,14,3,4,17.036760458079524
bot_to_pod,2473,1,initial_bots,12,24,212,94,36,1,0,0,13.5,9.5,7.5,1.5,6,8,10,14,1,0,1,0,0,3,4,1,14,14,1,2,14.208333333333334
pod_to_station_queue,2473,2,initial_bots,12,24,94,24,36,1,1,-1,7.5,1.5,1.5,9.5,6,8,10,14,1,1,0,0,1,4,1,1,20,20,3,4,21.036760458079524
bot_to_pod,2474,1,initial_bots,12,16,212,154,37,0,0,0,13.5,9.5,11.5,5.5,2,4,4.4721359549995796,6,1,0,1,0,0,3,4,1,6,6,1,2,8.8700937914128559
pod_to_station_queue,2474,2,initial_bots,12,16,154,16,37,0,1,-1,11.5,5.5,1.5,3.5,10,2,10.198039027185569,12,1,1,0,0,1,4,1,1,20,20,3,4,21.041666666666668
bot_to_pod,2475,1,initial_bots,12,24,212,154,37,1,0,0,13.5,9.5,11.5,5.5,2,4,4.4721359549995796,6,1,0,1,0,0,3,4,1,6,6,1,2,8.8700937914128559
pod_to_station_queue,2475,2,initial_bots,12,24,154,24,37,1,1,-1,11.5,5.5,1.5,9.5,10,4,10.770329614269007,14,1,1,0,0,1,4,1,1,26,26,5,6,29.286760458079524
bot_to_pod,2476,1,initial_bots,12,16,212,150,38,0,0,0,13.5,9.5,7.5,5.5,6,4,7.2111025509279782,10,1,0,1,0,0,3,4,1,10,10,1,2,11.541666666666668
pod_to_station_queue,2476,2,initial_bots,12,16,150,16,38,0,1,-1,7.5,5.5,1.5,3.5,6,2,6.324555320336759,8,1,1,0,0,1,4,1,1,20,20,5,6,25.286760458079524
bot_to_pod,2477,1,initial_bots,12,24,212,150,38,1,0,0,13.5,9.5,7.5,5.5,6,4,7.2111025509279782,10,1,0,1,0,0,3,4,1,10,10,1,2,11.541666666666668
pod_to_station_queue,2477,2,initial_bots,12,24,150,24,38,1,1,-1,7.5,5.5,1.5,9.5,6,4,7.2111025509279782,10,1,1,0,0,1,4,1,1,14,14,3,4,17.036760458079524
bot_to_pod,2478,1,initial_bots,12,16,212,277,39,0,0,0,13.5,9.5,8.5,14.5,5,5,7.0710678118654755,10,1,0,1,0,0,3,4,1,10,10,1,2,10.916666666666666
pod_to_station_queue,2478,2,initial_bots,12,16,277,16,39,0,1,-1,8.5,14.5,1.5,3.5,7,11,13.038404810405298,18,1,1,0,0,1,4,1,1,20,20,3,4,20.875
bot_to_pod,2479,1,initial_bots,12,24,212,277,39,1,0,0,13.5,9.5,8.5,14.5,5,5,7.0710678118654755,10,1,0,1,0,0,3,4,1,10,10,1,2,10.916666666666666
pod_to_station_queue,2479,2,initial_bots,12,24,277,24,39,1,1,-1,8.5,14.5,1.5,9.5,7,5,8.6023252670426267,12,1,1,0,0,1,4,1,1,14,14,3,4,16.875
bot_to_pod,2480,1,initial_bots,12,16,212,186,40,0,0,0,13.5,9.5,15.5,7.5,2,2,2.8284271247461903,4,1,0,1,0,0,3,4,1,4,4,1,2,6.9068542494923797
pod_to_station_queue,2480,2,initial_bots,12,16,186,16,40,0,1,-1,15.5,7.5,1.5,3.5,14,4,14.560219778561036,18,1,1,0,0,1,4,1,1,18,18,2,3,17.583333333333336
bot_to_pod,2481,1,initial_bots,12,24,212,186,40,1,0,0,13.5,9.5,15.5,7.5,2,2,2.8284271247461903,4,1,0,1,0,0,3,4,1,4,4,1,2,6.9068542494923797
pod_to_station_queue,2481,2,initial_bots,12,24,186,24,40,1,1,-1,15.5,7.5,1.5,9.5,14,2,14.142135623730951,16,1,1,0,0,1,4,1,1,24,24,4,5,25.828427124746192
bot_to_pod,2482,1,initial_bots,12,16,212,230,41,0,0,0,13.5,9.5,17.5,10.5,4,1,4.1231056256176606,5,1,0,1,0,0,3,4,1,5,5,1,2,7.416666666666667
pod_to_station_queue,2482,2,initial_bots,12,16,230,16,41,0,1,-1,17.5,10.5,1.5,3.5,16,7,17.464249196572979,23,1,1,0,0,1,4,1,1,23,23,3,4,23.041666666666668
bot_to_pod,2483,1,initial_bots,12,24,212,230,41,1,0,0,13.5,9.5,17.5,10.5,4,1,4.1231056256176606,5,1,0,1,0,0,3,4,1,5,5,1,2,7.416666666666667
pod_to_station_queue,2483,2,initial_bots,12,24,230,24,41,1,1,-1,17.5,10.5,1.5,9.5,16,1,16.031219541881399,17,1,1,0,0,1,4,1,1,17,17,1,2,14.791666666666666
bot_to_pod,2484,1,initial_bots,12,16,212,107,42,0,0,0,13.5,9.5,6.5,2.5,7,7,9.8994949366116654,14,1,0,1,0,0,3,4,1,14,14,1,2,14.208333333333332
pod_to_station_queue,2484,2,initial_bots,12,16,107,16,42,0,1,-1,6.5,2.5,1.5,3.5,5,1,5.0990195135927845,6,1,1,0,0,1,4,1,1,6,6,1,2,7.458333333333333
bot_to_pod,2485,1,initial_bots,12,24,212,107,42,1,0,0,13.5,9.5,6.5,2.5,7,7,9.8994949366116654,14,1,0,1,0,0,3,4,1,14,14,1,2,14.208333333333332
pod_to_station_queue,2485,2,initial_bots,12,24,107,24,42,1,1,-1,6.5,2.5,1.5,9.5,5,7,8.6023252670426267,12,1,1,0,0,1,4,1,1,12,12,3,4,15.70342712474619
bot_to_pod,2486,1,initial_bots,12,16,212,139,43,0,0,0,13.5,9.5,10.5,4.5,3,5,5.8309518948453007,8,1,0,1,0,0,3,4,1,8,8,1,2,10.208333333333332
pod_to_station_queue,2486,2,initial_bots,12,16,139,16,43,0,1,-1,10.5,4.5,1.5,3.5,9,1,9.0553851381374173,10,1,1,0,0,1,4,1,1,10,10,1,2,10.125
bot_to_pod,2487,1,initial_bots,12,24,212,139,43,1,0,0,13.5,9.5,10.5,4.5,3,5,5.8309518948453007,8,1,0,1,0,0,3,4,1,8,8,1,2,10.208333333333332
pod_to_station_queue,2487,2,initial_bots,12,24,139,24,43,1,1,-1,10.5,4.5,1.5,9.5,9,5,10.295630140987001,14,1,1,0,0,1,4,1,1,14,14,2,3,14.916666666666666
bot_to_pod,2488,1,initial_bots,12,16,212,270,44,0,0,0,13.5,9.5,15.5,13.5,2,4,4.4721359549995796,6,1,0,1,0,0,3,4,1,6,6,1,2,8.2450937914128577
pod_to_station_queue,2488,2,initial_bots,12,16,270,16,44,0,1,-1,15.5,13.5,1.5,3.5,14,10,17.204650534085253,24,1,1,0,0,1,4,1,1,24,24,2,3,21.583333333333336
bot_to_pod,2489,1,initial_bots,12,24,212,270,44,1,0,0,13.5,9.5,15.5,13.5,2,4,4.4721359549995796,6,1,0,1,0,0,3,4,1,6,6,1,2,8.2450937914128577
pod_to_station_queue,2489,2,initial_bots,12,24,270,24,44,1,1,-1,15.5,13.5,1.5,9.5,14,4,14.560219778561036,18,1,1,0,0,1,4,1,1,18,18,2,3,17.583333333333336
bot_to_pod,2490,1,initial_bots,12,16,212,239,45,0,0,0,13.5,9.5,12.5,11.5,1,2,2.2360679774997898,3,1,0,1,0,0,3,4,1,3,3,1,2,6.0784271247461898
pod_to_station_queue,2490,2,initial_bots,12,16,239,16,45,0,1,-1,12.5,11.5,1.5,3.5,11,8,13.601470508735444,19,1,1,0,0,1,4,1,1,25,25,3,4,24.370093791412856
bot_to_pod,2491,1,initial_bots,12,24,212,239,45,1,0,0,13.5,9.5,12.5,11.5,1,2,2.2360679774997898,3,1,0,1,0,0,3,4,1,3,3,1,2,6.0784271247461898
pod_to_station_queue,2491,2,initial_bots,12,24,239,24,45,1,1,-1,12.5,11.5,1.5,9.5,11,2,11.180339887498949,13,1,1,0,0,1,4,1,1,19,19,3,4,20.370093791412856
bot_to_pod,2492,1,initial_bots,12,16,212,148,46,0,0,0,13.5,9.5,5.5,5.5,8,4,8.9442719099991592,12,1,0,1,0,0,3,4,1,12,12,1,2,12.875
pod_to_station_queue,2492,2,initial_bots,12,16,148,16,46,0,1,-1,5.5,5.5,1.5,3.5,4,2,4.4721359549995796,6,1,1,0,0,1,4,1,1,6,6,2,3,9.5784271247461898
bot_to_pod,2493,1,initial_bots,12,24,212,148,46,1,0,0,13.5,9.5,5.5,5.5,8,4,8.9442719099991592,12,1,0,1,0,0,3,4,1,12,12,1,2,12.875
pod_to_station_queue,2493,2,initial_bots,12,24,148,24,46,1,1,-1,5.5,5.5,1.5,9.5,4,4,5.6568542494923806,8,1,1,0,0,1,4,1,1,8,8,2,3,11.073520916159048
bot_to_pod,2494,1,initial_bots,12,16,212,177,47,0,0,0,13.5,9.5,6.5,7.5,7,2,7.2801098892805181,9,1,0,1,0,0,3,4,1,9,9,1,2,10.870093791412856
pod_to_station_queue,2494,2,initial_bots,12,16,177,16,47,0,1,-1,6.5,7.5,1.5,3.5,5,4,6.4031242374328485,9,1,1,0,0,1,4,1,1,21,21,5,6,25.958333333333332
bot_to_pod,2495,1,initial_bots,12,24,212,177,47,1,0,0,13.5,9.5,6.5,7.5,7,2,7.2801098892805181,9,1,0,1,0,0,3,4,1,9,9,1,2,10.870093791412856
pod_to_station_queue,2495,2,initial_bots,12,24,177,24,47,1,1,-1,6.5,7.5,1.5,9.5,5,2,5.3851648071345037,7,1,1,0,0,1,4,1,1,15,15,3,4,17.708333333333336
