decision,time,solved,pendingOrders,stationsWithCap,podsInModel,xps,children,fastPath,units,sumUs,objective,solveSec,partialOrders,partialOnlyNewTrips,odCount,odFired,sunkOrdersStar,sunkItemsStar,sunkUnitsFinal,newTripsFinal,solve1Sec,solve2Sec,icWhole,icPackOcc,icPackBudget,icProcUnits,icEpSum,icShortfall,icSgOpen,icGateForegone
167,1316.7555555561,1,119,1,88,2,1,0,1,0,-27.015873015873,0.0049697,1,0,0,0,0,0,1,0,0,0.0049697,0,21,-1,0,0,0,1,0
168,1319.68888888944,1,119,1,87,1,1,0,1,0,-29.1206896551724,0.0039408,1,0,0,0,0,0,1,0,0,0.0039408,0,21,-1,0,0,0,0,0
169,1336.80000000056,1,120,1,89,2,1,0,1,0,-27.008064516129,0.0039669,1,0,0,0,0,0,1,0,0,0.0039669,0,22,-1,0,0,0,1,0
170,1340.62222222279,1,121,1,87,2,0,1,1,0,-56.05,0.1806403,0,0,0,0,0,0,0,1,0,0.1806403,0,23,-1,0,0,0,1,0
171,1346.84444444501,1,121,1,86,2,1,0,1,0,-30.0263157894737,0.004691,1,0,0,0,0,0,1,0,0,0.004691,0,23,-1,1,0,0,0,0
172,1350.66666666724,1,122,1,85,2,0,1,1,0,-67.0423728813559,0.0039419,0,0,0,0,0,0,1,0,0,0.0039419,0,24,-1,0,0,0,1,0
173,1356.88888888947,1,122,1,86,2,0,1,2,0,-70.1111111111111,0.0043654,0,0,0,0,0,0,2,0,0,0.0043654,0,24,-1,2,0,0,0,0
174,1366.93333333392,1,122,1,86,2,1,0,3,0,-27.5625,0.0049721,1,0,0,0,0,0,3,0,0,0.0049721,0,24,-1,0,0,0,0,0
175,1370.7111111117,1,123,1,86,2,1,0,1,0,-29.0344827586207,0.0049768,1,0,0,0,0,0,1,0,0,0.0049768,0,24,-1,0,0,0,0,0
176,1386.97777777838,1,124,1,85,2,0,1,2,0,-58.2432432432432,0.277804,0,0,0,0,0,0,0,1,0,0.277804,0,25,-1,0,0,0,1,0
177,1400.75555555617,1,124,1,89,2,1,0,1,0,-30.0166666666667,0.0039698,1,0,0,0,0,0,1,0,0,0.0039698,0,25,-1,1,0,0,0,0
178,1410.80000000062,1,125,1,89,2,1,0,1,0,-29.0263157894737,0.0049962,1,0,0,0,0,0,1,0,0,0.0049962,0,26,-1,0,0,0,0,0
179,1417.02222222285,1,126,1,89,2,0,1,1,0,-69.1111111111111,0.0065481,0,0,0,0,0,0,1,0,0,0.0065481,0,26,-1,0,0,0,0,0
180,1420.84444444507,1,126,1,89,2,1,0,1,0,-29.0178571428571,0.0034323,1,0,0,0,0,0,1,0,0,0.0034323,0,26,-1,0,0,0,0,0
181,1427.0666666673,1,127,1,89,2,0,1,1,0,-69.1056338028169,0.0050389,0,0,0,0,0,0,1,0,0,0.0050389,0,27,-1,0,0,0,0,0
182,1430.88888888953,1,127,1,88,2,0,1,2,0,-55.1818181818182,0.1354922,0,0,0,0,0,0,0,1,0,0.1354922,0,27,-1,0,0,0,1,0
183,1437.11111111175,1,127,1,89,2,0,1,2,0,-68.2,0.0090088,0,0,0,0,0,0,2,0,0,0.0090088,0,27,-1,0,0,0,0,0
184,1440.93333333398,1,127,1,89,2,0,1,1,0,-67.0645161290323,0.005,0,0,0,0,0,0,1,0,0,0.005,0,27,-1,0,0,0,1,0
185,1447.15555555621,1,127,1,89,2,0,1,2,0,-68.1764705882353,0.0059973,0,0,0,0,0,0,2,0,0,0.0059973,0,27,-1,0,0,0,0,0
186,1450.97777777843,1,127,1,89,2,1,0,3,0,-30.1090909090909,0.0039988,1,0,0,0,0,0,3,0,0,0.0039988,0,27,-1,3,0,0,1,0
187,1461.02222222288,1,128,1,90,2,1,0,1,0,-30.0096153846154,0.00598,1,0,0,0,0,0,1,0,0,0.00598,0,28,-1,1,0,0,0,0
188,1471.06666666734,1,129,1,87,2,1,0,1,0,-29.05,0.0054367,1,0,0,0,0,0,1,0,0,0.0054367,0,29,-1,0,0,0,0,0
189,1477.20000000067,1,130,1,86,2,0,1,2,0,-56.125,0.3914541,0,0,0,0,0,0,0,1,0,0.3914541,0,30,-1,0,0,0,1,0
190,1481.11111111179,1,130,1,85,2,1,0,2,0,-28.0689655172414,0.0051872,1,0,0,0,0,0,2,0,0,0.0051872,0,30,-1,0,0,0,0,0
191,1497.24444444513,1,130,1,83,2,1,0,1,0,-27.0138888888889,0.0048778,1,0,0,0,0,0,1,0,0,0.0048778,0,30,-1,0,0,0,1,0
192,1507.28888888959,1,131,1,83,2,0,0,0,1,0,0.0035392,0,0,0,0,0,0,0,0,0,0.0035392,0,31,-1,0,0,0,0,0
193,1511.15555555626,1,131,2,85,4,0,0,0,2,0,0.0059975,0,0,0,0,0,0,0,0,0,0.0059975,0,31,-1,0,0,0,0,0
194,1511.2000000007,1,131,2,85,4,0,0,0,2,0,0.0043692,0,0,0,0,0,0,0,0,0,0.0043692,0,31,-1,0,0,0,0,0
195,1517.33333333404,1,131,2,84,3,0,0,0,3,0,0.0051042,0,0,0,0,0,0,0,0,0,0.0051042,0,31,-1,0,0,0,0,0
196,1521.20000000071,1,131,2,84,4,0,2,5,2,-124.416666666667,0.6031924,0,0,0,0,0,0,0,1,0,0.6031924,0,31,-1,0,0,0,1,0
197,1521.24444444515,1,131,1,82,2,0,0,0,2,0,0.0039984,0,0,0,0,0,0,0,0,0,0.0039984,0,31,-1,0,0,0,0,0
198,1537.3777777785,1,131,1,82,2,0,0,0,3,0,0.0040108,0,0,0,0,0,0,0,0,0,0.0040108,0,31,-1,0,0,0,0,0
199,1541.24444444517,1,131,2,84,4,1,0,2,3,-64.48,0.0070725,0,0,0,0,0,0,2,0,0,0.0070725,0,31,-1,0,0,0,1,0
200,1547.42222222295,1,130,1,82,2,0,0,0,3,0,0.0042884,0,0,0,0,0,0,0,0,0,0.0042884,0,31,-1,0,0,0,0,0
201,1551.28888888962,1,130,2,83,3,1,0,1,3,-29.2173913043478,0.0074077,1,0,0,0,0,0,1,0,0,0.0074077,0,31,-1,0,0,0,0,0
202,1551.33333333407,1,131,1,82,1,0,0,0,3,0,0.0037437,0,0,0,0,0,0,0,0,0,0.0037437,0,32,-1,0,0,0,0,0
203,1557.42222222296,1,131,1,82,2,2,2,8,0,-264.970707070707,0.5123113,0,0,0,0,0,0,0,1,0,0.5123113,0,32,-1,0,0,0,1,0
204,1561.33333333407,1,129,1,82,2,1,0,1,0,-29.2045454545455,0.005663,1,0,0,0,0,0,1,0,0,0.005663,0,32,-1,0,0,0,0,0
205,1577.46666666742,1,130,1,82,2,0,1,1,0,-67.1395348837209,0.0049695,0,0,0,0,0,0,1,0,0,0.0049695,0,33,-1,0,0,0,1,0
206,1581.37777777853,1,130,1,81,2,0,1,1,0,-55.05,0.428707,0,0,0,0,0,0,0,1,0,0.428707,0,33,-1,0,0,0,1,0
207,1587.51111111187,1,130,1,80,2,0,1,4,0,-83.8809523809524,0.2440132,0,0,0,0,0,0,2,1,0,0.2440132,0,33,-1,2,0,0,1,0
208,1601.422222223,1,130,1,80,2,1,0,1,0,-0.19047619047619,0.0042273,1,0,0,0,0,0,1,0,0,0.0042273,0,33,-1,1,0,0,1,0
209,1607.55555555633,1,130,1,80,2,0,1,1,0,-67.2894736842105,0.0070001,0,0,0,0,0,0,1,0,0,0.0070001,0,32,-1,0,0,0,1,0
210,1627.60000000079,1,130,1,80,2,0,1,2,0,-68.5555555555556,0.0085201,0,0,0,0,0,0,2,0,0,0.0085201,0,32,-1,0,0,0,0,0
211,1631.46666666746,1,130,1,80,2,0,0,0,1,0,0.0039679,0,0,0,0,0,0,0,0,0,0.0039679,0,32,-1,0,0,0,0,0
212,1647.64444444525,1,130,2,82,4,1,0,2,1,-68.1071428571429,0.0103371,0,0,0,0,0,0,2,0,0,0.0103371,0,32,-1,0,0,0,0,0
213,1651.51111111192,1,129,1,80,2,0,0,0,2,0,0.0039992,0,0,0,0,0,0,0,0,0,0.0039992,0,31,-1,0,0,0,0,0
214,1661.55555555638,1,129,1,80,2,0,0,0,3,0,0.0028981,0,0,0,0,0,0,0,0,0,0.0028981,0,31,-1,0,0,0,0,0
215,1667.68888888971,1,129,2,82,4,0,1,2,3,-68.0740740740741,0.0110123,0,0,0,0,0,0,2,0,0,0.0110123,0,30,-1,0,0,0,0,0
216,1667.73333333416,1,129,1,80,2,0,0,0,3,0,0.0050983,0,0,0,0,0,0,0,0,0,0.0050983,0,30,-1,0,0,0,0,0
217,1671.60000000083,1,129,1,80,2,0,0,0,4,0,0.0035915,0,0,0,0,0,0,0,0,0,0.0035915,0,30,-1,0,0,0,0,0
218,1671.64444444527,1,129,1,80,2,0,0,0,4,0,0.0054648,0,0,0,0,0,0,0,0,0,0.0054648,0,30,-1,0,0,0,0,0
219,1677.73333333417,1,129,2,81,3,1,0,2,4,-30.15,0.008971,1,0,0,0,0,0,2,0,0,0.008971,0,30,-1,2,0,0,0,0
220,1677.77777777861,1,130,1,79,1,0,0,0,4,0,0.0038438,0,0,0,0,0,0,0,0,0,0.0038438,0,31,-1,0,0,0,0,0
221,1681.64444444528,1,130,1,79,2,0,5,12,0,-335.896739130435,0.2396134,0,0,0,0,0,0,0,1,0,0.2396134,0,31,-1,0,0,0,1,0
222,1691.68888888973,1,130,1,81,1,0,1,1,0,-67.1590909090909,0.0068991,0,0,0,0,0,0,1,0,0,0.0068991,0,31,-1,0,0,0,0,0
223,1717.77777777864,1,130,1,82,1,0,1,1,0,-70.0142857142857,0.1872565,0,0,0,0,0,0,1,0,0,0.1872565,0,31,-1,1,0,0,1,0
224,1723.46666666754,1,130,1,81,2,0,1,3,0,-79.4676906779661,0.2137162,0,0,0,0,0,0,2,1,0,0.2137162,0,31,-1,2,0,0,1,0
225,1737.8222222231,1,130,1,81,2,0,1,1,0,-58.0081967213115,0.3974351,0,0,0,0,0,0,0,1,0,0.3974351,0,31,-1,0,0,0,1,0
226,1743.511111112,1,130,1,81,2,0,1,1,0,-67.125,0.0064001,0,0,0,0,0,0,1,0,0,0.0064001,0,31,-1,0,0,0,1,0
227,1747.86666666756,1,130,1,81,2,1,0,2,0,-30.0384615384615,0.0050027,1,0,0,0,0,0,2,0,0,0.0050027,0,31,-1,2,0,0,1,0
228,1767.91111111202,1,131,1,80,2,1,0,1,0,-29.0151515151515,0.0049669,1,0,0,0,0,0,1,0,0,0.0049669,0,32,-1,0,0,0,0,0
229,1773.55555555647,1,132,1,79,2,0,1,2,0,-68.2173913043478,0.0070055,0,0,0,0,0,0,2,0,0,0.0070055,0,33,-1,0,0,0,0,0
230,1787.95555555648,1,132,1,81,2,1,0,2,0,-30.04,0.0057809,1,0,0,0,0,0,2,0,0,0.0057809,0,32,-1,2,0,0,0,0
231,1803.60000000093,1,9,1,81,2,0,0,0,1,0,0.0034515,0,0,9,1,0,0,0,0,0,0.0034515,0,33,-1,0,0,0,0,0
232,1808.00000000094,1,9,2,83,4,0,0,0,2,0,0.0029712,0,0,9,1,0,0,0,0,0,0.0029712,0,33,-1,0,0,0,0,0
233,1818.04444444539,1,9,2,83,4,0,0,0,3,0,0.0029675,0,0,9,1,0,0,0,0,0,0.0029675,0,33,-1,0,0,0,0,0
234,1823.64444444539,1,9,2,83,4,0,0,0,4,0,0.0029706,0,0,9,1,0,0,0,0,0,0.0029706,0,33,-1,0,0,0,0,0
235,1833.68888888985,1,9,2,83,4,0,0,0,5,0,0.0029392,0,0,9,1,0,0,0,0,0,0.0029392,0,33,-1,0,0,0,0,0
236,1838.08888888985,1,9,2,83,4,0,0,0,6,0,0.0032135,0,0,9,1,0,0,0,0,0,0.0032135,0,33,-1,0,0,0,0,0
237,1843.7333333343,1,9,2,83,4,0,0,0,6,0,0.0043335,0,0,9,1,0,0,0,0,0,0.0043335,0,33,-1,0,0,0,0,0
238,1848.1333333343,1,9,2,82,3,0,0,0,6,0,0.0040964,0,0,9,1,0,0,0,0,0,0.0040964,0,33,-1,0,0,0,0,0
239,1858.13333333431,1,9,2,81,4,2,1,3,4,-121.354166666667,0.0121515,1,0,9,1,0,0,0,2,0,0.0121515,0,33,-1,0,0,0,2,0
240,1858.17777777876,1,7,2,81,4,0,0,0,4,0,0.0019703,0,0,7,1,0,0,0,0,0,0.0019703,0,34,-1,0,0,0,2,0
241,1863.73333333432,1,7,2,82,4,0,0,0,5,0,0.0019941,0,0,7,1,0,0,0,0,0,0.0019941,0,34,-1,0,0,0,2,0
242,1868.17777777876,1,7,2,82,4,0,0,0,6,0,0.0029975,0,0,7,1,0,0,0,0,0,0.0029975,0,34,-1,0,0,0,2,0
243,1868.22222222321,1,7,2,82,4,0,0,0,6,0,0.0039651,0,0,7,1,0,0,0,0,0,0.0039651,0,34,-1,0,0,0,2,0
244,1873.77777777877,1,133,2,81,3,3,2,7,2,-259.325845410628,0.0117504,2,0,7,0,0,0,7,0,0,0.0117504,0,34,-1,3,0,0,1,0
245,1873.82222222321,1,7,1,79,1,0,0,0,2,0,0.0029749,0,0,7,1,0,0,0,0,0,0.0029749,0,36,-1,0,0,0,0,0
246,1878.22222222322,1,7,1,79,1,0,0,0,3,0,0.0030008,0,0,7,1,0,0,0,0,0,0.0030008,0,36,-1,0,0,0,0,0
247,1893.82222222323,1,7,2,82,4,1,0,2,3,-51.0833333333333,0.0080654,0,0,7,1,0,0,0,1,0,0.0080654,0,36,-1,0,0,0,2,0
248,1900.04444444546,1,6,2,82,4,0,0,0,4,0,0.0039703,0,0,6,1,0,0,0,0,0,0.0039703,0,36,-1,0,0,0,2,0
249,1910.08888888991,1,6,2,82,4,0,0,0,5,0,0.0033158,0,0,6,1,0,0,0,0,0,0.0033158,0,36,-1,0,0,0,1,0
250,1910.13333333435,1,6,2,82,4,0,0,0,5,0,0.0032051,0,0,6,1,0,0,0,0,0,0.0032051,0,36,-1,0,0,0,1,0
251,1913.86666666769,1,6,2,81,3,0,0,0,5,0,0.0029681,0,0,6,1,0,0,0,0,0,0.0029681,0,36,-1,0,0,0,0,0
252,1920.13333333436,1,133,2,80,2,1,5,6,0,-365.358714788732,0.011392,1,0,6,0,0,0,6,0,0,0.011392,0,36,-1,0,0,0,0,0
253,1923.8666666677,1,6,1,81,2,0,1,3,0,-52.375,0.0062009,0,0,6,1,0,0,0,1,0,0.0062009,0,36,-1,0,0,0,1,0
254,1933.91111111215,1,5,1,83,2,0,0,0,1,0,0.0029991,0,0,5,1,0,0,0,0,0,0.0029991,0,36,-1,0,0,0,1,0
255,1943.9555555566,1,5,1,84,2,0,0,0,2,0,0.0030003,0,0,5,1,0,0,0,0,0,0.0030003,0,35,-1,0,0,0,1,0
256,1952.48888888994,1,5,2,85,4,1,0,3,2,-43.375,0.0059714,0,0,5,1,0,0,0,1,0,0.0059714,0,34,-1,0,0,0,1,0
257,1954.00000000105,1,4,1,83,2,0,0,0,3,0,0.0019933,0,0,4,1,0,0,0,0,0,0.0019933,0,34,-1,0,0,0,0,0
258,1962.53333333439,1,133,2,85,4,1,3,8,0,-307.745390070922,0.0100031,0,0,4,0,0,0,8,0,0,0.0100031,0,34,-1,6,0,0,1,0
259,1964.04444444551,1,4,1,83,2,0,0,0,1,0,0.0030016,0,0,4,1,0,0,0,0,0,0.0030016,0,34,-1,0,0,0,0,0
260,1972.57777777885,1,4,2,85,4,0,0,0,2,0,0.002867,0,0,4,1,0,0,0,0,0,0.002867,0,34,-1,0,0,0,1,0
261,1974.08888888996,1,4,2,85,4,0,0,0,3,0,0.0029205,0,0,4,1,0,0,0,0,0,0.0029205,0,34,-1,0,0,0,1,0
262,1982.6222222233,1,132,2,85,4,2,2,8,0,-269.54197080292,0.0119401,0,0,4,0,0,0,8,0,0,0.0119401,0,34,-1,4,0,0,1,0
263,1992.66666666775,1,4,1,83,2,0,0,0,1,0,0.0030182,0,0,4,1,0,0,0,0,0,0.0030182,0,34,-1,0,0,0,0,0
264,1992.7111111122,1,4,1,83,2,0,0,0,1,0,0.0039691,0,0,4,1,0,0,0,0,0,0.0039691,0,34,-1,0,0,0,0,0
265,2002.7111111122,1,4,1,82,2,0,1,2,1,-42.3333333333333,0.0056313,0,0,4,1,0,0,0,1,0,0.0056313,0,34,-1,0,0,0,1,0
266,2002.75555555665,1,3,1,82,2,0,0,0,1,0,0.002968,0,0,3,1,0,0,0,0,0,0.002968,0,34,-1,0,0,0,1,0
267,2004.13333333443,1,3,2,84,4,0,0,0,2,0,0.0028884,0,0,3,1,0,0,0,0,0,0.0028884,0,34,-1,0,0,0,1,0
268,2032.75555555667,1,130,2,85,4,1,2,4,0,-201.97265037594,0.0120313,0,0,3,0,0,0,4,0,0,0.0120313,0,33,-1,1,0,0,1,0
269,2034.1777777789,1,3,1,83,2,0,0,0,1,0,0.0032581,0,0,3,1,0,0,0,0,0,0.0032581,0,33,-1,0,0,0,0,0
270,2042.80000000112,1,3,2,85,4,0,0,0,2,0,0.0030273,0,0,3,1,0,0,0,0,0,0.0030273,0,33,-1,0,0,0,0,0
271,2054.26666666777,1,129,2,85,4,3,0,5,0,-129.902777777778,0.0105136,2,0,3,0,0,0,5,0,0,0.0105136,0,33,-1,3,0,0,0,0
272,2062.9333333344,1,3,1,87,2,0,0,0,1,0,0.0039878,0,0,3,1,0,0,0,0,0,0.0039878,0,35,-1,0,0,0,0,0
273,2074.40000000101,1,3,2,89,4,0,0,0,2,0,0.0030036,0,0,3,1,0,0,0,0,0,0.0030036,0,34,-1,0,0,0,0,0
274,2083.06666666764,1,130,2,89,4,2,0,2,1,-60.09375,0.0083014,2,0,3,0,0,0,2,0,0,0.0083014,0,33,-1,2,0,0,0,0
275,2083.11111111209,1,3,1,89,2,0,0,0,1,0,0.0030865,0,0,3,1,0,0,0,0,0,0.0030865,0,35,-1,0,0,0,0,0
276,2084.48888888986,1,3,1,89,2,0,0,0,2,0,0.0044284,0,0,3,1,0,0,0,0,0,0.0044284,0,35,-1,0,0,0,0,0
277,2093.15555555649,1,132,2,91,4,1,0,1,2,-30.0166666666667,0.0085856,1,0,3,0,0,0,1,0,0,0.0085856,0,35,-1,1,0,0,0,0
278,2093.20000000093,1,3,1,87,2,0,0,0,2,0,0.0033041,0,0,3,1,0,0,0,0,0,0.0033041,0,36,-1,0,0,0,0,0
279,2094.5777777787,1,3,1,87,2,0,0,0,2,0,0.0034089,0,0,3,1,0,0,0,0,0,0.0034089,0,36,-1,0,0,0,0,0
280,2103.24444444533,1,133,2,88,4,0,3,7,0,-197.137445887446,0.6171545,0,0,3,0,0,0,1,1,0,0.6171545,0,36,-1,0,0,0,1,0
281,2104.62222222311,1,3,1,86,2,0,0,0,1,0,0.0019976,0,0,3,1,0,0,0,0,0,0.0019976,0,36,-1,0,0,0,1,0
282,2113.33333333418,1,3,2,88,4,0,0,0,2,0,0.0029999,0,0,3,1,0,0,0,0,0,0.0029999,0,36,-1,0,0,0,1,0
283,2113.37777777862,1,3,2,88,4,0,0,0,2,0,0.0029638,0,0,3,1,0,0,0,0,0,0.0029638,0,36,-1,0,0,0,1,0
284,2123.42222222302,1,133,2,87,4,0,3,7,0,-249.252321981424,0.1465094,0,0,3,0,0,0,4,1,0,0.1465094,0,36,-1,3,0,0,2,0
285,2134.80000000075,1,3,1,85,2,0,0,0,1,0,0.0029938,0,0,3,1,0,0,0,0,0,0.0029938,0,36,-1,0,0,0,1,0
286,2143.55555555627,1,3,2,87,4,0,0,0,2,0,0.003972,0,0,3,1,0,0,0,0,0,0.003972,0,36,-1,0,0,0,2,0
287,2144.8888888896,1,133,2,87,4,1,2,3,0,-201.271428571429,0.0094905,0,0,3,0,0,0,3,0,0,0.0094905,0,35,-1,0,0,0,2,0
288,2153.64444444512,1,3,1,85,2,0,0,0,1,0,0.002969,0,0,3,1,0,0,0,0,0,0.002969,0,34,-1,0,0,0,1,0
289,2154.97777777844,1,3,1,85,2,0,0,0,1,0,0.0030068,0,0,3,1,0,0,0,0,0,0.0030068,0,34,-1,0,0,0,1,0
290,2165.02222222284,1,3,2,83,4,0,1,1,1,-32.1,0.0060107,0,0,3,1,0,0,0,1,0,0.0060107,0,33,-1,0,0,0,1,0
291,2165.06666666729,1,2,1,81,2,0,0,0,1,0,0.0030209,0,0,2,1,0,0,0,0,0,0.0030209,0,33,-1,0,0,0,0,0
292,2173.77777777836,1,130,1,82,2,1,1,2,0,-138.387096774194,0.0069173,0,0,2,0,0,0,2,0,0,0.0069173,0,33,-1,0,0,0,0,0
293,2183.86666666721,1,2,1,83,2,0,0,0,1,0,0.0029695,0,0,2,1,0,0,0,0,0,0.0029695,0,33,-1,0,0,0,0,0
294,2185.15555555609,1,130,2,85,4,1,1,3,0,-138.284348060345,0.0101068,0,0,2,0,0,0,3,0,0,0.0101068,0,33,-1,1,0,0,1,0
295,2225.37777777814,1,2,1,84,2,0,0,0,1,0,0.0030507,0,0,2,1,0,0,0,0,0,0.0030507,0,33,-1,0,0,0,0,0
296,2230.13333333367,1,2,1,85,2,0,0,0,1,0,0.0039714,0,0,2,1,0,0,0,0,0,0.0039714,0,33,-1,0,0,0,0,0
297,2234.13333333366,1,130,2,86,4,1,1,4,0,-181.369356239147,0.0599949,0,0,2,0,0,0,2,1,0,0.0599949,0,33,-1,2,0,0,1,0
298,2235.46666666699,1,2,1,84,2,0,0,0,1,0,0.0029988,0,0,2,1,0,0,0,0,0,0.0029988,0,34,-1,0,0,0,0,0
299,2240.17777777808,1,2,1,84,2,0,0,0,1,0,0.0024982,0,0,2,1,0,0,0,0,0,0.0024982,0,34,-1,0,0,0,0,0
300,2244.2222222225,1,130,2,86,4,0,2,2,0,-136.25,0.0097435,0,0,2,0,0,0,2,0,0,0.0097435,0,34,-1,0,0,0,1,0
301,2245.55555555583,1,2,1,84,2,0,0,0,1,0,0.0029985,0,0,2,1,0,0,0,0,0,0.0029985,0,34,-1,0,0,0,0,0
302,2254.31111111135,1,130,2,86,4,1,1,4,0,-99.2321428571429,0.0080044,1,0,2,0,0,0,4,0,0,0.0080044,0,34,-1,2,0,0,1,0
303,2255.64444444468,1,2,1,84,2,0,0,0,1,0,0.0030005,0,0,2,1,0,0,0,0,0,0.0030005,0,34,-1,0,0,0,0,0
304,2259.11111111133,1,2,1,84,2,0,0,0,1,0,0.0029237,0,0,2,1,0,0,0,0,0,0.0029237,0,34,-1,0,0,0,0,0
305,2264.40000000019,1,131,2,86,4,2,0,4,0,-98.5162037037037,0.0097812,1,0,2,0,0,0,4,0,0,0.0097812,0,33,-1,2,0,0,0,0
306,2265.73333333352,1,2,1,84,2,0,0,0,1,0,0.0033869,0,0,2,1,0,0,0,0,0,0.0033869,0,34,-1,0,0,0,0,0
307,2265.77777777797,1,2,1,85,2,0,0,0,1,0,0.0024107,0,0,2,1,0,0,0,0,0,0.0024107,0,34,-1,0,0,0,0,0
308,2274.48888888904,1,131,2,85,4,1,1,4,0,-117.781772575251,0.1071569,1,0,2,0,0,0,3,1,0,0.1071569,0,34,-1,3,0,0,1,0
309,2275.82222222237,1,2,1,83,2,0,0,0,1,0,0.0019938,0,0,2,1,0,0,0,0,0,0.0019938,0,35,-1,0,0,0,1,0
310,2285.91111111121,1,133,1,85,2,0,2,4,0,-161.429495641174,0.0079084,0,0,2,0,0,0,4,0,0,0.0069079,0,35,-1,1,0,0,1,0
311,2294.62222222229,1,2,1,85,2,0,0,0,1,0,0.0030092,0,0,2,1,0,0,0,0,0,0.0030092,0,34,-1,0,0,0,0,0
312,2296.00000000006,1,133,2,87,4,0,2,5,0,-165.345288422751,0.0112898,0,0,2,0,0,0,5,0,0,0.0112898,0,34,-1,2,0,0,1,0
313,2316.1333333333,1,2,1,85,2,0,0,0,1,0,0.0029674,0,0,2,1,0,0,0,0,0,0.0029674,0,34,-1,0,0,0,0,0
314,2321.82222222217,1,2,1,85,2,0,0,0,1,0,0.004001,0,0,2,1,0,0,0,0,0,0.004001,0,34,-1,0,0,0,0,0
315,2324.79999999993,1,133,2,88,4,1,1,3,0,-99.3365800865801,0.009504,1,0,2,0,0,0,3,0,0,0.009504,0,34,-1,2,0,0,0,0
316,2336.26666666655,1,2,1,85,2,0,0,0,1,0,0.0029675,0,0,2,1,0,0,0,0,0,0.0029675,0,34,-1,0,0,0,0,0
317,2344.93333333318,1,134,2,87,4,1,1,2,0,-99.1712550607288,0.0089403,1,0,2,0,0,0,2,0,0,0.0089403,0,34,-1,1,0,0,0,0
318,2365.06666666643,1,2,1,87,2,0,0,0,1,0,0.0029438,0,0,2,1,0,0,0,0,0,0.0029438,0,35,-1,0,0,0,0,0
319,2366.4444444442,1,135,2,88,4,1,1,4,0,-116.46875,0.1990405,1,0,2,0,0,0,2,1,0,0.1990405,0,35,-1,2,0,0,1,0
320,2386.57777777744,1,2,1,86,2,0,0,0,1,0,0.0020038,0,0,2,1,0,0,0,0,0,0.0020038,0,36,-1,0,0,0,1,0
321,2394.71111111074,1,2,1,86,2,0,0,0,1,0,0.002,0,0,2,1,0,0,0,0,0,0.002,0,36,-1,0,0,0,0,0
322,2396.66666666629,1,136,1,86,2,0,2,3,0,-140.2578125,0.0089769,0,0,2,0,0,0,3,0,0,0.0089769,0,36,-1,3,0,0,0,0
323,2405.28888888847,1,2,1,86,2,0,0,0,1,0,0.0039608,0,0,2,1,0,0,0,0,0,0.0039608,0,36,-1,0,0,0,0,0
324,2406.75555555513,1,135,2,88,4,0,2,2,0,-139.099820345834,0.0090033,0,0,2,0,0,0,2,0,0,0.0090033,0,36,-1,1,0,0,0,0
325,2415.37777777732,1,2,1,86,2,0,0,0,1,0,0.0039684,0,0,2,1,0,0,0,0,0,0.0039684,0,36,-1,0,0,0,0,0
326,2415.42222222176,1,2,1,86,2,0,0,0,1,0,0.003575,0,0,2,1,0,0,0,0,0,0.003575,0,36,-1,0,0,0,0,0
327,2416.84444444398,1,135,2,88,4,0,2,3,0,-137.572413793103,0.0096565,0,0,2,0,0,0,3,0,0,0.0096565,0,36,-1,0,0,0,0,0
328,2425.46666666616,1,2,1,85,2,0,1,1,0,-40.0357142857143,0.0060012,0,0,2,1,0,0,0,1,0,0.0060012,0,36,-1,0,0,0,1,0
329,2426.93333333282,1,135,1,85,2,0,1,1,0,-69.0344827586207,0.0065597,0,0,1,0,0,0,1,0,0,0.0065597,0,36,-1,0,0,0,0,0
330,2445.59999999941,1,135,1,85,2,0,1,1,0,-67.3461538461538,0.0089732,0,0,1,0,0,0,1,0,0,0.0089732,0,36,-1,0,0,0,1,0
331,2447.06666666607,1,135,1,85,2,0,1,2,0,-68.0526315789474,0.0079945,0,0,1,0,0,0,2,0,0,0.0079945,0,36,-1,0,0,0,0,0
332,2455.68888888826,1,135,1,85,2,0,1,2,0,-70.0891719745223,0.0070016,0,0,1,0,0,0,2,0,0,0.0070016,0,36,-1,2,0,0,1,0
333,2467.19999999932,1,136,1,85,2,1,0,3,0,-30.175,0.007,1,0,1,0,0,0,3,0,0,0.007,0,36,-1,3,0,0,0,0
334,2475.8222222215,1,137,1,85,2,1,0,1,0,-69.3333333333333,0.0071555,0,0,1,0,0,0,1,0,0,0.0071555,0,37,-1,0,0,0,0,0
335,2477.28888888816,1,136,1,85,2,1,0,1,0,-29.0090909090909,0.0059978,1,0,1,0,0,0,1,0,0,0.0059978,0,37,-1,0,0,0,0,0
336,2485.91111111035,1,137,1,85,2,0,1,1,0,-69.3181818181818,0.0078843,0,0,1,0,0,0,1,0,0,0.0078843,0,38,-1,0,0,0,0,0
337,2506.04444444359,1,137,1,85,2,0,1,1,0,-69.125,0.0068838,0,0,1,0,0,0,1,0,0,0.0068838,0,38,-1,0,0,0,0,0
338,2507.46666666581,1,137,1,84,2,0,1,3,0,-74.5472727272727,0.4517442,0,0,1,0,0,0,0,1,0,0.4517442,0,38,-1,0,0,0,1,0
