decision,time,solved,pendingOrders,stationsWithCap,podsInModel,xps,children,fastPath,units,sumUs,objective,solveSec,partialOrders,partialOnlyNewTrips,odCount,odFired,sunkOrdersStar,sunkItemsStar,sunkUnitsFinal,newTripsFinal,solve1Sec,solve2Sec,icWhole,icPackOcc,icPackBudget,icProcUnits,icEpSum,icShortfall,icSgOpen,icGateForegone
703,5315.46666666616,1,99,1,85,2,0,1,1,0,-69.0327102803738,0.0040002,0,0,1,0,0,0,1,0,0,0.0040002,0,29,-1,0,0,0,0,0
704,5320.26666666618,1,100,1,85,2,0,1,1,0,-67.5,0.0019975,0,0,1,0,0,0,1,0,0,0.0019975,0,28,-1,0,0,0,1,0
705,5325.51111111066,1,100,1,89,2,0,1,2,0,-68.4333333333333,0.0049695,0,0,1,0,0,0,2,0,0,0.0049695,0,28,-1,0,0,0,0,0
706,5330.31111111069,1,100,1,93,2,1,0,1,0,-30.0104166666667,0.00297,1,0,1,0,0,0,1,0,0,0.00297,0,27,-1,1,0,0,1,0
707,5335.55555555516,1,100,1,90,2,1,0,4,0,-70.1481481481482,0.003998,0,0,1,0,0,0,4,0,0,0.003998,0,28,-1,4,0,0,0,0
708,5340.35555555519,1,100,1,90,2,1,0,2,0,-29,0.0049716,1,0,1,0,0,0,2,0,0,0.0049716,0,28,-1,0,0,0,0,0
709,5350.3999999997,1,100,1,90,2,1,0,2,0,-28.6666666666667,0.0020002,1,0,1,0,0,0,2,0,0,0.0020002,0,28,-1,0,0,0,0,0
710,5355.59999999973,1,100,1,90,2,0,1,1,0,-69.2142857142857,0.0050007,0,0,1,0,0,0,1,0,0,0.0050007,0,29,-1,0,0,0,0,0
711,5380.44444444432,1,100,1,90,2,0,0,0,1,0,0.0019953,0,0,1,0,0,0,0,0,0,0.0019953,0,29,-1,0,0,0,0,0
712,5380.48888888876,1,100,1,90,2,0,0,0,1,0,0.0020011,0,0,1,0,0,0,0,0,0,0.0020011,0,29,-1,0,0,0,0,0
713,5390.48888888882,1,100,1,89,2,0,2,3,0,-127.052684467413,0.3847011,0,0,1,0,0,0,0,1,0,0.3847011,0,29,-1,0,0,0,1,0
714,5400.53333333333,1,3,1,89,2,0,0,0,1,0,0.0009993,0,0,3,1,0,0,0,0,0,0.0009993,0,29,-1,0,0,0,1,0
715,5405.64444444447,1,3,2,90,4,1,0,3,1,-49.28125,0.0040138,0,0,3,1,0,0,0,1,0,0.0040138,0,28,-1,0,0,0,2,0
716,5405.68888888891,1,2,1,90,2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,28,-1,0,0,0,1,0
717,5410.57777777783,1,100,1,90,2,0,1,2,1,-64.0487804878049,0.0020001,0,0,2,0,0,0,2,0,0,0.0020001,0,28,-1,0,0,0,1,0
718,5410.62222222227,1,2,1,89,2,0,0,0,1,0,0.0009999,0,0,2,1,0,0,0,0,0,0.0009999,0,28,-1,0,0,0,1,0
719,5430.62222222239,1,100,1,90,2,0,0,0,2,0,0.0010011,0,0,2,0,0,0,0,0,0,0.0010011,0,28,-1,0,0,0,0,0
720,5435.68888888909,1,100,2,92,4,0,1,2,2,-70.2272727272727,0.0050284,0,0,2,0,0,0,2,0,0,0.0050284,0,28,-1,2,0,0,1,0
721,5435.73333333353,1,100,1,90,2,0,0,0,2,0,0.001,0,0,2,0,0,0,0,0,0,0.001,0,28,-1,0,0,0,0,0
722,5440.6666666669,1,100,1,90,2,0,0,0,2,0,0.0020006,0,0,2,0,0,0,0,0,0,0.0020006,0,28,-1,0,0,0,0,0
723,5445.73333333359,1,100,2,91,3,0,1,2,2,-70.0849056603774,0.0040085,0,0,2,0,0,0,2,0,0,0.0040085,0,28,-1,2,0,0,0,0
724,5445.77777777804,1,100,1,89,1,0,0,0,2,0,0.002003,0,0,2,0,0,0,0,0,0,0.002003,0,28,-1,0,0,0,0,0
725,5450.66666666696,1,100,1,89,2,1,2,6,0,-221.262271062271,0.432027,0,0,2,0,0,0,0,1,0,0.432027,0,28,-1,0,0,0,1,0
726,5455.7777777781,1,2,1,88,2,0,0,0,1,0,0.001001,0,0,2,1,0,0,0,0,0,0.001001,0,28,-1,0,0,0,0,0
727,5460.71111111146,1,100,2,90,4,1,1,3,0,-97.110347985348,0.0039974,1,0,2,0,0,0,3,0,0,0.0039974,0,28,-1,2,0,0,1,0
728,5475.82222222266,1,2,1,88,2,0,0,0,1,0,0.0009997,0,0,2,1,0,0,0,0,0,0.0009997,0,29,-1,0,0,0,0,0
729,5480.75555555602,1,100,2,86,4,1,1,2,0,-99.0871951219512,0.0045696,1,0,2,0,0,0,2,0,0,0.0045696,0,29,-1,1,0,0,0,0
730,5485.86666666716,1,2,1,81,2,0,0,0,1,0,0.0010008,0,0,2,1,0,0,0,0,0,0.0010008,0,30,-1,0,0,0,0,0
731,5490.80000000053,1,2,1,81,2,0,0,0,1,0,0.0010039,0,0,2,1,0,0,0,0,0,0.0010039,0,30,-1,0,0,0,0,0
732,5500.80000000058,1,100,2,82,4,0,2,5,0,-150.741779213153,0.1465502,0,0,2,0,0,0,1,1,0,0.1465502,0,30,-1,0,0,0,1,0
733,5505.91111111173,1,2,1,81,2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,30,-1,0,0,0,0,0
734,5508.40000000063,1,2,1,81,2,0,0,0,1,0,0.0009979,0,0,2,1,0,0,0,0,0,0.0009979,0,30,-1,0,0,0,0,0
735,5510.84444444509,1,100,2,83,4,1,1,3,0,-95.9718137254902,0.0060005,1,0,2,0,0,0,3,0,0,0.0060005,0,29,-1,0,0,0,1,0
736,5525.95555555629,1,3,1,82,2,0,0,0,1,0,0.0009999,0,0,3,1,0,0,0,0,0,0.0009999,0,29,-1,0,0,0,0,0
737,5530.88888888965,1,4,2,84,4,0,0,0,2,0,0.0009942,0,0,4,1,0,0,0,0,0,0.0009942,0,29,-1,0,0,0,0,0
738,5533.24444444522,1,4,2,84,4,0,0,0,2,0,0.0010016,0,0,4,1,0,0,0,0,0,0.0010016,0,29,-1,0,0,0,0,0
739,5543.24444444528,1,4,2,84,4,0,0,0,2,0,0.0010011,0,0,4,1,0,0,0,0,0,0.0010011,0,29,-1,0,0,0,0,0
740,5546.00000000085,1,4,2,84,4,0,0,0,3,0,0.0009694,0,0,4,1,0,0,0,0,0,0.0009694,0,29,-1,0,0,0,0,0
741,5546.0444444453,1,4,2,84,4,0,0,0,3,0,0.0009988,0,0,4,1,0,0,0,0,0,0.0009988,0,29,-1,0,0,0,0,0
742,5556.04444444536,1,100,2,83,4,3,1,12,0,-282.881075051636,0.2085359,1,0,4,0,0,0,7,1,0,0.2085359,0,29,-1,6,0,0,1,0
743,5560.93333333427,1,4,1,82,2,0,0,0,1,0,0.0009979,0,0,4,1,0,0,0,0,0,0.0009979,0,30,-1,0,0,0,0,0
744,5567.4222222232,1,4,1,83,2,0,0,0,1,0,0.0010011,0,0,4,1,0,0,0,0,0,0.0010011,0,30,-1,0,0,0,0,0
745,5570.97777777878,1,4,1,83,2,0,0,0,2,0,0.001,0,0,4,1,0,0,0,0,0,0.001,0,30,-1,0,0,0,0,0
746,5571.02222222322,1,4,1,83,2,0,0,0,2,0,0.0010056,0,0,4,1,0,0,0,0,0,0.0010056,0,30,-1,0,0,0,0,0
747,5574.75555555658,1,4,1,82,1,0,0,0,2,0,0.0009769,0,0,4,1,0,0,0,0,0,0.0009769,0,30,-1,0,0,0,0,0
748,5581.02222222328,1,4,1,82,2,1,0,1,2,-47.1,0.0029709,0,0,4,1,0,0,0,1,0,0.0029709,0,30,-1,0,0,0,1,0
749,5581.06666666773,1,3,1,82,2,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,30,-1,0,0,0,1,0
750,5581.60000000106,1,3,1,82,2,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,30,-1,0,0,0,1,0
751,5586.08888888998,1,100,2,84,4,0,3,4,0,-201.590909090909,0.0050002,0,0,3,0,0,0,4,0,0,0.0050002,0,29,-1,0,0,0,1,0
752,5596.13333333448,1,3,1,83,2,0,0,0,1,0,0.0009713,0,0,3,1,0,0,0,0,0,0.0009713,0,29,-1,0,0,0,0,0
753,5616.17777777904,1,3,1,84,2,0,0,0,2,0,0.0009922,0,0,3,1,0,0,0,0,0,0.0009922,0,29,-1,0,0,0,0,0
754,5621.06666666796,1,100,2,87,4,3,0,4,0,-89.1534699150978,0.0040023,3,0,3,0,0,0,4,0,0,0.0040023,0,29,-1,3,0,0,1,0
755,5631.11111111247,1,4,1,85,2,0,0,0,1,0,0.0010055,0,0,4,1,0,0,0,0,0,0.0010055,0,31,-1,0,0,0,0,0
756,5636.22222222361,1,4,2,87,4,0,0,0,2,0,0.0010011,0,0,4,1,0,0,0,0,0,0.0010011,0,30,-1,0,0,0,0,0
757,5639.64444444585,1,4,2,87,4,0,0,0,2,0,0.001003,0,0,4,1,0,0,0,0,0,0.001003,0,30,-1,0,0,0,0,0
758,5641.15555555697,1,4,2,87,4,0,0,0,3,0,0.0010003,0,0,4,1,0,0,0,0,0,0.0010003,0,30,-1,0,0,0,0,0
759,5651.20000000147,1,4,2,87,4,0,0,0,3,0,0.0010035,0,0,4,1,0,0,0,0,0,0.0010035,0,30,-1,0,0,0,0,0
760,5661.20000000153,1,100,2,86,4,1,3,8,0,-245.525757575758,0.1748666,1,0,4,0,0,0,2,1,0,0.1748666,0,30,-1,0,0,0,1,0
761,5666.26666666823,1,5,1,86,2,0,0,0,1,0,0.0009978,0,0,5,1,0,0,0,0,0,0.0009978,0,31,-1,0,0,0,0,0
762,5671.24444444604,1,3,2,87,4,0,0,0,2,0,0.0009982,0,0,3,1,0,0,0,0,0,0.0009982,0,30,-1,0,0,0,1,0
763,5676.31111111273,1,3,2,87,4,0,0,0,2,0,0.0010064,0,0,3,1,0,0,0,0,0,0.0010064,0,30,-1,0,0,0,1,0
764,5686.31111111279,1,100,2,86,4,0,3,7,0,-217.374247144341,0.2331265,0,0,3,0,0,0,3,1,0,0.2331265,0,30,-1,2,0,0,2,0
765,5691.2888888906,1,3,1,86,2,0,0,0,1,0,0.0009983,0,0,3,1,0,0,0,0,0,0.0009983,0,30,-1,0,0,0,1,0
766,5691.33333333504,1,3,1,86,2,0,0,0,1,0,0.0010011,0,0,3,1,0,0,0,0,0,0.0010011,0,30,-1,0,0,0,1,0
767,5698.93333333509,1,4,1,84,2,1,0,1,0,-46.0277777777778,0.0030001,0,0,4,1,0,0,0,1,0,0.0030001,0,30,-1,0,0,0,1,0
768,5701.3333333351,1,2,1,84,2,0,0,0,1,0,0.0009995,0,0,2,1,0,0,0,0,0,0.0009995,0,30,-1,0,0,0,1,0
769,5711.37777777961,1,100,1,85,2,2,0,3,0,-60.5625,0.0039932,2,0,1,0,0,0,3,0,0,0.0039932,0,30,-1,3,0,0,1,0
770,5736.35555555753,1,3,1,86,2,0,0,0,1,0,0.001,0,0,3,1,0,0,0,0,0,0.001,0,29,-1,0,0,0,0,0
771,5741.42222222423,1,100,2,89,4,1,1,3,0,-100.104960460101,0.0049884,1,0,2,0,0,0,3,0,0,0.0049884,0,29,-1,3,0,0,0,0
772,5746.40000000204,1,3,1,87,2,0,0,0,1,0,0.0010073,0,0,3,1,0,0,0,0,0,0.0010073,0,30,-1,0,0,0,0,0
773,5756.44444444654,1,3,1,87,2,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,30,-1,0,0,0,0,0
774,5761.46666666879,1,100,2,89,4,2,1,3,0,-168.580128205128,0.0040005,1,0,2,0,0,0,3,0,0,0.0040005,0,30,-1,1,0,0,0,0
775,5771.5111111133,1,2,1,87,2,0,0,0,1,0,0.0010045,0,0,2,1,0,0,0,0,0,0.0010045,0,31,-1,0,0,0,0,0
776,5776.4888888911,1,100,2,89,4,2,0,2,0,-98.3785714285714,0.0050044,1,0,2,0,0,0,2,0,0,0.0050044,0,31,-1,0,0,0,0,0
777,5781.5555555578,1,2,1,87,2,0,0,0,1,0,0.0010012,0,0,2,1,0,0,0,0,0,0.0010012,0,32,-1,0,0,0,0,0
778,5801.60000000236,1,100,1,87,2,2,0,3,0,-57.3529411764706,0.0040269,2,0,2,0,0,0,3,0,0,0.0040269,0,32,-1,0,0,0,0,0
779,5811.64444444687,1,3,1,87,2,0,0,0,1,0,0.0010011,0,0,3,1,0,0,0,0,0,0.0010011,0,34,-1,0,0,0,0,0
780,5811.68888889131,1,3,1,87,2,0,0,0,1,0,0.000998,0,0,3,1,0,0,0,0,0,0.000998,0,34,-1,0,0,0,0,0
781,5816.53333333578,1,3,2,87,3,1,0,1,1,-39.0357142857143,0.0030018,0,0,3,1,0,0,0,1,0,0.0030018,0,34,-1,0,0,0,1,0
782,5816.57777778023,1,2,1,85,1,0,0,0,1,0,0.0009773,0,0,2,1,0,0,0,0,0,0.0009773,0,34,-1,0,0,0,0,0
783,5821.68888889137,1,94,1,85,2,1,1,9,0,-136.241935483871,0.5861374,0,0,2,0,0,0,3,1,0,0.5861374,0,34,-1,3,0,0,1,0
784,5831.73333333587,1,2,1,85,2,0,0,0,1,0,0.0010003,0,0,2,1,0,0,0,0,0,0.0010003,0,33,-1,0,0,0,1,0
785,5836.57777778035,1,100,2,87,4,1,1,5,0,-159.953416149068,0.0090025,0,0,2,0,0,0,5,0,0,0.0090025,0,33,-1,1,0,0,2,0
786,5841.77777778038,1,2,1,87,2,0,0,0,1,0,0.0010022,0,0,2,1,0,0,0,0,0,0.0010022,0,33,-1,0,0,0,1,0
787,5851.82222222488,1,92,1,87,2,1,1,4,0,-128.96,0.0039709,0,0,2,0,0,0,4,0,0,0.0039709,0,33,-1,0,0,0,1,0
788,5856.62222222491,1,2,1,90,2,0,0,0,1,0,0.0010002,0,0,2,1,0,0,0,0,0,0.0010002,0,33,-1,0,0,0,1,0
789,5866.66666666941,1,100,1,90,2,2,0,4,0,-140.477272727273,0.0049991,0,0,2,0,0,0,4,0,0,0.0049991,0,32,-1,4,0,0,0,0
790,5871.86666666945,1,2,1,90,2,0,0,0,1,0,0.0020011,0,0,2,1,0,0,0,0,0,0.0020011,0,32,-1,0,0,0,0,0
791,5876.71111111392,1,100,2,92,4,1,1,3,0,-99.6071428571429,0.0060363,1,0,2,0,0,0,3,0,0,0.0060363,0,32,-1,2,0,0,0,0
792,5886.75555555842,1,2,1,90,2,0,0,0,1,0,0.0009981,0,0,2,1,0,0,0,0,0,0.0009981,0,32,-1,0,0,0,0,0
793,5906.80000000299,1,100,1,90,2,0,2,2,0,-139,0.0059966,0,0,2,0,0,0,2,0,0,0.0059966,0,31,-1,0,0,0,0,0
794,5921.91111111419,1,2,1,90,2,1,0,1,0,-49.0625,0.0020002,0,0,2,1,0,0,0,1,0,0.0020002,0,31,-1,0,0,0,1,0
795,5936.84444444761,1,98,1,90,2,1,0,3,0,-79.8989898989899,0.1006234,0,0,1,0,0,0,1,1,0,0.1006234,0,30,-1,1,0,0,1,0
796,5946.88888889211,1,98,1,91,2,1,0,2,0,-71,0.0019691,0,0,1,0,0,0,2,0,0,0.0019691,0,29,-1,2,0,0,1,0
797,5951.95555555881,1,96,1,91,2,1,0,2,0,-68.7142857142857,0.0045119,0,0,1,0,0,0,2,0,0,0.0045119,0,29,-1,0,0,0,0,0
798,5976.93333333673,1,2,1,91,2,0,0,0,1,0,0.0010011,0,0,2,1,0,0,0,0,0,0.0010011,0,29,-1,0,0,0,0,0
799,5982.00000000343,1,100,2,93,4,1,1,4,0,-139.6,0.0060036,0,0,2,0,0,0,4,0,0,0.0060036,0,28,-1,2,0,0,0,0
800,5986.97777778124,1,2,1,91,2,0,0,0,1,0,0.001006,0,0,2,1,0,0,0,0,0,0.001006,0,28,-1,0,0,0,0,0
801,5992.04444444793,1,100,2,93,4,1,1,5,0,-101.471428571429,0.0055106,1,0,2,0,0,0,5,0,0,0.0055106,0,27,-1,5,0,0,0,0
802,5997.02222222574,1,2,1,91,2,0,0,0,1,0,0.0009923,0,0,2,1,0,0,0,0,0,0.0009923,0,28,-1,0,0,0,0,0
803,6007.06666667024,1,100,1,91,2,1,1,4,0,-141.75,0.0030001,0,0,2,0,0,0,4,0,0,0.0030001,0,28,-1,4,0,0,0,0
804,6022.08888889256,1,2,1,91,2,0,0,0,1,0,0.0009979,0,0,2,1,0,0,0,0,0,0.0009979,0,27,-1,0,0,0,0,0
805,6032.13333333706,1,97,1,91,2,2,0,2,0,-59.3055555555556,0.0030016,2,0,2,0,0,0,2,0,0,0.0030016,0,27,-1,1,0,0,0,0
806,6037.11111111487,1,2,1,91,2,0,0,0,1,0,0.0010012,0,0,2,1,0,0,0,0,0,0.0010012,0,28,-1,0,0,0,0,0
807,6057.15555555943,1,100,1,91,2,1,1,2,0,-140.875,0.0039998,0,0,2,0,0,0,2,0,0,0.0039998,0,27,-1,2,0,0,0,0
808,6062.17777778168,1,2,1,91,2,0,0,0,1,0,0.0009675,0,0,2,1,0,0,0,0,0,0.0009675,0,27,-1,0,0,0,0,0
809,6062.22222222613,1,2,1,91,2,0,0,0,1,0,0.0009956,0,0,2,1,0,0,0,0,0,0.0009956,0,27,-1,0,0,0,0,0
810,6072.22222222619,1,98,1,90,2,0,2,4,0,-153.119318181818,0.4785734,0,0,2,0,0,0,0,1,0,0.4785734,0,27,-1,0,0,0,1,0
811,6077.20000000399,1,2,1,90,2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,27,-1,0,0,0,0,0
812,6082.26666667069,1,100,2,92,4,0,2,2,0,-137.666666666667,0.0059665,0,0,2,0,0,0,2,0,0,0.0059665,0,26,-1,1,0,0,1,0
813,6097.24444444856,1,2,1,90,2,0,0,0,1,0,0.0009973,0,0,2,1,0,0,0,0,0,0.0009973,0,25,-1,0,0,0,0,0
814,6102.31111111525,1,100,2,92,4,0,2,2,0,-139.4,0.0039995,0,0,2,0,0,0,2,0,0,0.0039995,0,24,-1,1,0,0,0,0
815,6117.28888889312,1,2,1,90,2,0,0,0,1,0,0.0010003,0,0,2,1,0,0,0,0,0,0.0010003,0,24,-1,0,0,0,0,0
816,6122.35555555982,1,100,2,92,4,0,2,3,0,-137.129370629371,0.0045057,0,0,2,0,0,0,3,0,0,0.0045057,0,24,-1,0,0,0,0,0
817,6127.33333333762,1,2,1,90,2,0,0,0,1,0,0.0009996,0,0,2,1,0,0,0,0,0,0.0009996,0,23,-1,0,0,0,0,0
818,6132.40000000432,1,100,2,91,4,1,1,6,0,-115.574603174603,0.1275153,1,0,2,0,0,0,4,1,0,0.1275153,0,23,-1,4,0,0,1,0
819,6137.37777778213,1,2,1,89,2,0,0,0,1,0,0.0015042,0,0,2,1,0,0,0,0,0,0.0015042,0,23,-1,0,0,0,0,0
820,6147.42222222663,1,100,1,89,2,2,0,4,0,-56.875,0.0030008,2,0,2,0,0,0,4,0,0,0.0030008,0,23,-1,0,0,0,0,0
821,6152.44444444888,1,2,1,89,2,0,0,0,1,0,0.0010014,0,0,2,1,0,0,0,0,0,0.0010014,0,24,-1,0,0,0,1,0
822,6157.46666667113,1,100,2,91,4,0,1,1,1,-69.3333333333333,0.0039966,0,0,2,0,0,0,1,0,0,0.0039966,0,24,-1,0,0,0,0,0
823,6157.51111111558,1,2,1,89,2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,24,-1,0,0,0,0,0
824,6167.51111111564,1,2,1,89,2,0,0,0,1,0,0.0010007,0,0,2,1,0,0,0,0,0,0.0010007,0,24,-1,0,0,0,0,0
825,6172.48888889344,1,100,2,90,3,1,0,1,1,-69.328125,0.0040012,0,0,2,0,0,0,1,0,0,0.0040012,0,24,-1,0,0,0,0,0
826,6172.53333333789,1,2,1,88,1,0,0,0,1,0,0.0010026,0,0,2,1,0,0,0,0,0,0.0010026,0,24,-1,0,0,0,0,0
827,6177.5111111157,1,100,1,88,2,0,2,6,0,-148.312410948631,0.4752745,0,0,2,0,0,0,0,1,0,0.4752745,0,24,-1,0,0,0,1,0
828,6182.53333333795,1,2,1,88,2,0,0,0,1,0,0.0010003,0,0,2,1,0,0,0,0,0,0.0010003,0,24,-1,0,0,0,0,0
829,6192.57777778245,1,100,1,88,2,0,2,3,0,-137.833333333333,0.0049987,0,0,2,0,0,0,3,0,0,0.0049987,0,24,-1,0,0,0,0,0
830,6197.55555556026,1,2,1,88,2,0,0,0,1,0,0.0010037,0,0,2,1,0,0,0,0,0,0.0010037,0,23,-1,0,0,0,1,0
831,6207.60000000476,1,100,1,88,2,0,2,4,0,-158.175230878522,0.0035949,0,0,2,0,0,0,4,0,0,0.0035949,0,23,-1,0,0,0,1,0
832,6212.62222222702,1,2,1,88,2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,23,-1,0,0,0,0,0
833,6222.66666667152,1,2,1,88,2,0,0,0,1,0,0.0010037,0,0,2,1,0,0,0,0,0,0.0010037,0,23,-1,0,0,0,0,0
834,6237.64444444939,1,100,2,90,4,0,2,3,0,-161.436850173287,0.0871736,0,0,2,0,0,0,2,1,0,0.0871736,0,23,-1,1,0,0,1,0
835,6247.68888889389,1,2,1,87,2,1,0,2,0,-33.3333333333333,0.0020104,0,0,2,1,0,0,0,1,0,0.0020104,0,23,-1,0,0,0,1,0
836,6252.6666666717,1,99,1,87,2,1,0,2,0,-70.1666666666667,0.0040351,0,0,1,0,0,0,2,0,0,0.0040351,0,23,-1,2,0,0,1,0
837,6262.7111111162,1,99,1,87,2,0,1,1,0,-67.0632183908046,0.0030041,0,0,1,0,0,0,1,0,0,0.0030041,0,23,-1,0,0,0,1,0
838,6272.7555555607,1,99,1,87,2,0,1,1,0,-67.0581395348837,0.0040008,0,0,1,0,0,0,1,0,0,0.0040008,0,22,-1,0,0,0,1,0
839,6292.80000000527,1,99,1,87,2,0,1,1,0,-69.0529411764706,0.0040312,0,0,1,0,0,0,1,0,0,0.0040312,0,22,-1,0,0,0,0,0
840,6297.73333333863,1,100,1,87,2,1,0,1,0,-69.375,0.0034196,0,0,1,0,0,0,1,0,0,0.0034196,0,22,-1,0,0,0,0,0
841,6302.84444444977,1,100,1,87,2,0,1,2,0,-68.1794871794872,0.0040007,0,0,1,0,0,0,2,0,0,0.0040007,0,22,-1,0,0,0,0,0
842,6307.77777778313,1,100,1,87,2,0,1,1,0,-69.3666666666667,0.0040042,0,0,1,0,0,0,1,0,0,0.0040042,0,22,-1,0,0,0,0,0
843,6332.88888889439,1,100,1,83,2,0,1,5,0,-84.624649859944,0.1575317,0,0,1,0,0,0,2,1,0,0.1575317,0,21,-1,2,0,0,1,0
844,6337.82222222776,1,100,1,84,2,0,1,2,0,-68.7241379310345,0.0039708,0,0,1,0,0,0,2,0,0,0.0039708,0,21,-1,0,0,0,0,0
845,6342.9333333389,1,100,1,84,2,0,1,2,0,-70.1351351351351,0.0039985,0,0,1,0,0,0,2,0,0,0.0039985,0,21,-1,2,0,0,1,0
846,6347.86666667226,1,100,1,84,2,1,0,1,0,-30.0445544554455,0.0029997,1,0,1,0,0,0,1,0,0,0.0029997,0,21,-1,1,0,0,0,0
847,6352.9777777834,1,100,1,84,2,0,1,2,0,-97.1855400696864,0.0030013,0,0,1,0,0,0,2,0,0,0.0030013,0,21,-1,1,0,0,1,0
848,6357.91111111676,1,100,1,84,2,1,0,1,0,-29.3518518518519,0.0040029,1,0,1,0,0,0,1,0,0,0.0040029,0,21,-1,0,0,0,0,0
849,6363.0222222279,1,100,1,84,2,0,1,2,0,-70.0857142857143,0.0040016,0,0,1,0,0,0,2,0,0,0.0040016,0,22,-1,2,0,0,0,0
850,6367.95555556127,1,100,1,83,2,1,0,3,0,-83.8636363636364,0.225665,0,0,1,0,0,0,2,1,0,0.225665,0,22,-1,2,0,0,1,0
851,6373.06666667241,1,100,1,83,2,1,0,1,0,-30.0151515151515,0.0019978,1,0,1,0,0,0,1,0,0,0.0019978,0,22,-1,1,0,0,0,0
852,6388.00000000583,1,100,1,82,2,1,0,2,0,-64.08,0.0030029,0,0,1,0,0,0,2,0,0,0.0030029,0,22,-1,0,0,0,1,0
853,6393.11111111697,1,100,1,82,2,1,0,1,0,-69.5,0.0030027,0,0,1,0,0,0,1,0,0,0.0030027,0,23,-1,0,0,0,0,0
854,6398.04444445033,1,100,1,82,2,1,0,2,0,-68.0612244897959,0.0030015,0,0,1,0,0,0,2,0,0,0.0030015,0,22,-1,0,0,0,0,0
855,6408.08888889484,1,100,1,82,2,1,0,1,0,-29.0208333333333,0.0019987,1,0,1,0,0,0,1,0,0,0.0019987,0,22,-1,0,0,0,0,0
856,6428.1333333394,1,100,1,83,2,1,0,1,0,-0.346153846153846,0.0019996,1,0,1,0,0,0,1,0,0,0.0019996,0,22,-1,1,0,0,0,0
857,6433.15555556165,1,100,1,83,2,1,0,1,0,-29.2222222222222,0.0025092,1,0,1,0,0,0,1,0,0,0.0025092,0,23,-1,0,0,0,0,0
858,6438.1777777839,1,100,1,83,2,0,0,0,1,0,0.0019996,0,0,1,0,0,0,0,0,0,0.0019996,0,24,-1,0,0,0,0,0
859,6440.00000000614,1,100,1,83,2,0,0,0,1,0,0.0019948,0,0,1,0,0,0,0,0,0,0.0019948,0,24,-1,0,0,0,0,0
860,6450.0000000062,1,100,1,85,2,0,0,0,1,0,0.0020001,0,0,1,0,0,0,0,0,0,0.0020001,0,24,-1,0,0,0,0,0
861,6453.55555556177,1,100,1,84,2,0,0,0,1,0,0.001999,0,0,1,0,0,0,0,0,0,0.001999,0,24,-1,0,0,0,0,0
862,6458.22222222847,1,100,1,84,2,0,0,0,1,0,0.0020057,0,0,1,0,0,0,0,0,0,0.0020057,0,24,-1,0,0,0,0,0
863,6463.20000000627,1,100,2,85,3,1,0,1,1,-29.14,0.0040334,1,0,1,0,0,0,1,0,0,0.0040334,0,24,-1,0,0,0,0,0
864,6463.24444445072,1,100,1,83,1,0,0,0,1,0,0.0010038,0,0,1,0,0,0,0,0,0,0.0010038,0,25,-1,0,0,0,0,0
865,6463.55555556183,1,100,1,83,1,0,0,0,1,0,0.0020315,0,0,1,0,0,0,0,0,0,0.0020315,0,25,-1,0,0,0,0,0
866,6464.17777778406,1,100,1,83,1,0,0,0,1,0,0.0019991,0,0,1,0,0,0,0,0,0,0.0019991,0,25,-1,0,0,0,0,0
867,6468.22222222853,1,100,1,83,2,0,2,6,0,-140.880769230769,0.1709972,0,0,1,0,0,0,0,1,0,0.1709972,0,25,-1,0,0,0,1,0
868,6473.24444445078,1,100,1,82,2,0,1,4,0,-84.9833333333333,0.1185752,0,0,1,0,0,0,2,1,0,0.1185752,0,25,-1,2,0,0,1,0
869,6478.26666667303,1,100,1,83,2,0,1,1,0,-67.2222222222222,0.0030299,0,0,1,0,0,0,1,0,0,0.0030299,0,24,-1,0,0,0,1,0
870,6498.31111111759,1,100,1,85,2,0,1,1,0,-67.1875,0.0029683,0,0,1,0,0,0,1,0,0,0.0029683,0,24,-1,0,0,0,1,0
871,6503.2888888954,1,100,1,84,2,1,0,2,0,-64.3260869565217,0.0035143,0,0,1,0,0,0,2,0,0,0.0035143,0,24,-1,0,0,0,1,0
872,6513.3333333399,1,100,1,84,2,0,1,3,0,-67.5454545454545,0.0030005,0,0,1,0,0,0,3,0,0,0.0030005,0,24,-1,0,0,0,0,0
873,6518.35555556216,1,100,1,85,2,1,0,1,0,-30.0215053763441,0.0029998,1,0,1,0,0,0,1,0,0,0.0029998,0,23,-1,1,0,0,0,0
874,6523.37777778441,1,100,1,84,2,0,1,4,0,-66.6341463414634,0.003969,0,0,1,0,0,0,4,0,0,0.003969,0,23,-1,0,0,0,0,0
875,6528.40000000666,1,100,1,84,2,1,0,1,0,-29.3461538461538,0.003001,1,0,1,0,0,0,1,0,0,0.003001,0,23,-1,0,0,0,0,0
